Strain,298.15,373.15,473.15,573.15,673.15,77.15,233.15,sref373.15,sref473.15,sref573.15,sref673.15,sref77.15,sref233.15
1.710,1196.428,1183.984254,1199.793332,1395.453743,1176.629505,1998.341896,1484.383548,0.9895992521071053,1.0028128161494045,1.166349954196993,0.9834519962755803,1.670256710809175,1.240679378951345
1.720,1196.725,1184.307213,1200.05888,1396.048168,1177.051744,1999.412225,1485.149448,0.9896235250370805,1.002785836345025,1.1665572023647874,0.9835607545593184,1.6707365727297419,1.2410114671290398
1.730,1197.02,1184.628457,1200.323001,1396.639424,1177.471613,2000.477033,1485.911373,0.9896480067166797,1.0027593532271808,1.1667636497301632,0.9836691224875106,1.671214376535062,1.241342143823829
1.740,1197.314,1184.948005,1200.58571,1397.227546,1177.889137,2001.536382,1486.669366,0.9896718864057381,1.0027325413383623,1.1669683524956695,0.9837763001184316,1.67168878172309,1.2416704106023984
1.750,1197.607,1185.265875,1200.847024,1397.812568,1178.304345,2002.59033,1487.42347,0.9896951796373936,1.0027054150485093,1.1671713408488762,0.9838823128121329,1.6721598404150946,1.2419963059668155
1.760,1197.897,1185.582086,1201.106957,1398.394525,1178.717261,2003.638934,1488.173727,0.9897195551871321,1.0026796602712922,1.1673745948107392,0.9839888245817462,1.6726303964364215,1.2423219417028344
1.770,1198.187,1185.896655,1201.365524,1398.97345,1179.127911,2004.682254,1488.920178,0.9897425485337431,1.0026527779052854,1.1675752198947242,0.9840933936021674,1.673096314682099,1.2426442433443194
1.780,1198.474,1186.2096,1201.622741,1399.549376,1179.53632,2005.720343,1489.662863,0.9897666532607299,1.0026272918728316,1.1677761686945232,0.9841985057664997,1.6735618319629797,1.2429663580519896
1.790,1198.761,1186.520939,1201.878621,1400.122334,1179.942514,2006.753258,1490.401824,0.9897894067291145,1.0026007027255641,1.1679745453847763,0.9843017198590879,1.674022810218217,1.2432852119813709
1.800,1199.046,1186.830689,1202.13318,1400.692357,1180.346515,2007.781054,1491.137099,0.9898124750843587,1.0025746968840228,1.1681723278339613,0.9844046975678997,1.6744820915961522,1.2436029134828854
1.810,1199.329,1187.138867,1202.386432,1401.259476,1180.748349,2008.803782,1491.868727,0.9898358723919791,1.0025492854754618,1.1683695433029635,0.9845074612554187,1.6749397221279565,1.2439194974856775
1.820,1199.611,1187.445488,1202.638389,1401.823721,1181.148039,2009.821497,1492.596746,0.9898587858897593,1.0025236422473618,1.168565244066618,0.9846092099855702,1.6753943545032512,1.2442339608423063
1.830,1199.891,1187.750571,1202.889067,1402.385123,1181.545608,2010.83425,1493.321193,0.9898820567868247,1.002498616124298,1.1687604315725344,0.984710784562931,1.675847431141662,1.2445473738864612
1.840,1200.17,1188.05413,1203.138478,1402.943712,1181.941078,2011.842091,1494.042106,0.9899048718098269,1.0024733812709865,1.168954158160927,0.9848113833873534,1.6762976003399517,1.2448587333461094
1.850,1200.448,1188.356182,1203.386636,1403.499517,1182.334472,2012.845072,1494.75952,0.9899272454950151,1.0024479494322118,1.1691464494921895,0.9849110265500879,1.6767449085674682,1.2451680705869808
1.860,1200.724,1188.656742,1203.633553,1404.052566,1182.725812,2013.843242,1495.473472,0.9899500151575216,1.0024231655234674,1.169338304223119,0.9850105536326416,1.6771907965527466,1.245476455871624
1.870,1200.999,1188.955825,1203.879243,1404.602888,1183.11512,2014.836648,1496.183997,0.9899723688362772,1.0023982059935104,1.169528773962343,0.9851091632882292,1.6776339097701163,1.2457828832496947
1.880,1201.273,1189.253447,1204.123718,1405.150511,1183.502417,2015.82534,1496.891129,0.9899943201919964,1.0023730808900226,1.169717883445312,0.9852068738746314,1.6780742928543306,1.2460873831343917
1.890,1201.545,1189.549622,1204.36699,1405.695463,1183.887724,2016.809364,1497.594902,0.9900167051587747,1.0023486344664576,1.1699066310458617,0.9853045237589935,1.6785133840180766,1.2463910232242654
1.900,1201.816,1189.844365,1204.609072,1406.237769,1184.271062,2017.788767,1498.29535,0.9900387122487967,1.0023240429483382,1.170094065148076,0.9854013110159958,1.678949828426315,1.2466927965678607
1.910,1202.086,1190.137691,1204.849976,1406.777458,1184.65245,2018.763594,1498.992507,0.9900603542508605,1.0022993163550693,1.170280211232807,0.9854972522764595,1.679383666393253,1.2469927334649933
1.920,1202.354,1190.429613,1205.089713,1407.314556,1185.03191,2019.733891,1499.686404,0.9900824657297268,1.002275297458153,1.1704660657343844,0.9855931863660784,1.6798163361206433,1.2472918990580144
1.930,1202.621,1190.720146,1205.328296,1407.849087,1185.409461,2020.699702,1500.377073,0.9901042356652678,1.0022511630846291,1.170650676314483,0.9856883099496848,1.6802464799799768,1.2475892845709495
1.940,1202.887,1191.009304,1205.565736,1408.381079,1185.785122,2021.661071,1501.064548,0.9901256759778766,1.0022269223958693,1.1708340675391786,0.9857826395995635,1.6806741373046679,1.2478849201961615
1.950,1203.151,1191.297099,1205.802043,1408.910554,1186.158912,2022.61804,1501.748857,0.9901476198748119,1.002203416694995,1.1710172322509809,0.9858770112812107,1.6811007429657623,1.2481798685285554
1.960,1203.414,1191.583545,1206.03723,1409.43754,1186.530851,2023.570653,1502.430033,0.9901692559667745,1.00217982340242,1.1711992215480291,0.9859706227449573,1.6815249390484073,1.2484731214694196
1.970,1203.676,1191.868656,1206.271308,1409.962059,1186.900957,2024.518951,1503.108106,0.9901905961404898,1.002156151655429,1.171380054931726,0.986063489676624,1.681946762251636,1.2487647057846132
1.980,1203.937,1192.152444,1206.504286,1410.484136,1187.269247,2025.462975,1503.783104,0.990211650609625,1.0021324089217294,1.1715597543725296,0.9861556269140329,1.6823662492306493,1.2490546465471202
1.990,1204.196,1192.434923,1206.736176,1411.003794,1187.63574,2026.402766,1504.455059,0.9902332535567301,1.0021094373341217,1.1717393132015055,0.9862478699480816,1.6827848340303406,1.249344009613053
2.000,1204.455,1192.716104,1206.966989,1411.521056,1188.000455,2027.338364,1505.123997,0.9902537695472228,1.00208558144555,1.1719168055261509,0.9863385971248408,1.6831997575667004,1.2496307433652565
2.010,1204.712,1192.996,1207.196734,1412.035947,1188.363407,2028.269808,1505.789949,0.9902748540730067,1.0020625128661458,1.1720941992775038,0.986429459489073,1.68361384961717,1.2499169502752525
2.020,1204.968,1193.274623,1207.425422,1412.548487,1188.724615,2029.197138,1506.452942,0.9902956949894105,1.0020394085154127,1.172270539134649,0.986519654463853,1.6840257484016172,1.2502016169724008
2.030,1205.222,1193.551986,1207.653063,1413.0587,1189.084096,2030.120391,1507.113004,0.9903171249778049,1.0020171080514628,1.1724468189263058,0.986610015416247,1.6844368846569346,1.2504858059345083
2.040,1205.476,1193.8281,1207.879667,1413.566607,1189.441865,2031.039606,1507.770161,0.9903375098301417,1.001993956744058,1.1726211114945464,0.9866989181037199,1.6848444979410622,1.250767465300014
2.050,1205.729,1194.102978,1208.105244,1414.072231,1189.79794,2031.954819,1508.424442,0.9903576823647767,1.001970794432248,1.1727944098549508,0.9867871967913187,1.6852500180388794,1.251047658304644
2.060,1205.98,1194.376629,1208.329802,1414.575591,1190.152337,2032.866068,1509.075873,0.9903784714506045,1.0019484585150666,1.1729677034445016,0.9868756836763461,1.6856548765319492,1.2513274457287848
2.070,1206.23,1194.649067,1208.553353,1415.07671,1190.505072,2033.773388,1509.724479,0.9903990673420492,1.0019261276870912,1.1731400396276002,0.9869635741110733,1.686057707070791,1.2516058123243494
2.080,1206.479,1194.920301,1208.775905,1415.575609,1190.856161,2034.676816,1510.370287,0.990419477670146,1.0019038085204963,1.1733114368339606,0.9870508819465568,1.6864585425854903,1.2518827820459368
2.090,1206.727,1195.190344,1208.997467,1416.072306,1191.205618,2035.576386,1511.013321,0.9904397133734474,1.001881508410767,1.1734819109873236,0.9871376193621257,1.6868574134829168,1.2521583763353268
2.100,1206.974,1195.459206,1209.218048,1416.566824,1191.55346,2036.472134,1511.653608,0.9904597828950749,1.0018592347473931,1.1736514821363178,0.9872238010097982,1.687254351792168,1.2524326190953576
2.110,1207.22,1195.726897,1209.437658,1417.059181,1191.899702,2037.364093,1512.291172,0.9904796946703998,1.001836995742284,1.1738201661668959,0.9873094398701148,1.687649387021421,1.2527055317174995
2.120,1207.465,1195.993429,1209.656305,1417.549397,1192.244358,2038.252297,1512.926036,0.9904994587834846,1.0018147979444538,1.1739879806039928,0.987394548082139,1.6880425494734839,1.2529771347409657
2.130,1207.708,1196.258812,1209.873998,1418.037492,1192.587443,2039.136781,1513.558226,0.9905199038178102,1.001793478224869,1.174155915171548,0.9874799562477021,1.688435268293329,1.2532484888731381
2.140,1207.951,1196.523056,1210.090746,1418.523485,1192.928972,2040.017576,1514.187766,0.9905393977073573,1.0017713847664351,1.1743220420364733,0.9875640419189188,1.6888247751771388,1.2535175400326668
2.150,1208.192,1196.786172,1210.306557,1419.007394,1193.268959,2040.894715,1514.814677,0.9905595898665114,1.001750182917947,1.1744883213926263,0.9876484523982944,1.6892138956391036,1.25378638246239
2.160,1208.433,1197.048168,1210.52144,1419.489238,1193.607418,2041.76823,1515.438984,0.9905788471516419,1.0017282215894467,1.1746528256014193,0.9877315647619687,1.6895998619700057,1.2540529628038954
2.170,1208.672,1197.309056,1210.735402,1419.969036,1193.944362,2042.638153,1516.06071,0.9905988191999153,1.0017071645574647,1.1748175154218845,0.9878150250853829,1.689985498960843,1.2543193769691032
2.180,1208.911,1197.568845,1210.948452,1420.446804,1194.279807,2043.504514,1516.679876,0.9906178742686599,1.0016853614534074,1.1749804609272312,0.9878972124498825,1.6903680370184404,1.2545835681865745
2.190,1209.148,1197.827545,1211.160599,1420.922563,1194.613764,2044.367345,1517.296506,0.9906376597405778,1.0016644769705612,1.1751436242709745,0.9879797708799916,1.690750301038417,1.2548476332094995
2.200,1209.385,1198.085165,1211.371849,1421.396327,1194.946248,2045.226676,1517.91062,0.9906565444420098,1.001642858973776,1.175305074066571,0.9880610789781583,1.6911295212029254,1.2551095143399331
2.210,1209.62,1198.341715,1211.582211,1421.868116,1195.277272,2046.082537,1518.522242,0.9906761751624478,1.001622171425737,1.1754667713827485,0.9881427820307205,1.6915085208577902,1.2553713083447695
2.220,1209.855,1198.597203,1211.791692,1422.337947,1195.606848,2046.934958,1519.131391,0.9906949204656756,1.0016007637278848,1.1756267875075939,0.9882232565059448,1.6918845299643346,1.2556309566022374
2.230,1210.088,1198.851639,1212.0003,1422.805835,1195.93499,2047.783967,1519.738089,0.9907144265541019,1.0015802982923556,1.1757870791215184,0.98830414812807,1.692260370320175,1.2558905542406833
2.240,1210.321,1199.105033,1212.208044,1423.271799,1196.261709,2048.629594,1520.342357,0.9907330642036287,1.0015591268762585,1.1759457193587488,0.9883838328840037,1.6926332716692516,1.2561480441965396
2.250,1210.552,1199.357392,1212.414929,1423.735853,1196.587019,2049.471866,1520.944215,0.9907524765561496,1.001538908696198,1.176104663822785,0.9884639561125834,1.693006055088918,1.2564055199611417
2.260,1210.783,1199.608726,1212.620963,1424.198016,1196.910932,2050.310813,1521.543683,0.9907710349418517,1.0015179953798494,1.176261985838916,0.9885428949696189,1.6933759501083185,1.2566609235511237
2.270,1211.013,1199.859043,1212.826154,1424.658302,1197.23346,2051.146461,1522.140783,0.9907895646041784,1.0014972209216584,1.1764186693289007,0.9886214764003359,1.6937443784666226,1.256915312222082
2.280,1211.242,1200.108352,1213.030509,1425.116727,1197.554615,2051.978838,1522.735532,0.9908080730357766,1.0014765909702603,1.1765747282541392,0.9886997107101636,1.6941113650286235,1.257168701217428
2.290,1211.469,1200.356662,1213.234035,1425.573307,1197.874409,2052.807971,1523.327952,0.9908273855955042,1.0014569378168157,1.1767311478873996,0.988778424375696,1.694478332503762,1.2574221478221894
2.300,1211.696,1200.603981,1213.436739,1426.028058,1198.192853,2053.633887,1523.91806,0.9908458730572686,1.0014366136390647,1.1768859994586103,0.9888559944078383,1.6948425075266405,1.2576735913958617
2.310,1211.922,1200.850316,1213.638627,1426.480995,1198.509959,2054.456612,1524.505877,0.990864359257444,1.0014164500685687,1.177040267442954,0.9889332473542026,1.6952053118930095,1.2579240883489202
2.320,1212.147,1201.095676,1213.839707,1426.932132,1198.825739,2055.276172,1525.09142,0.9908828516673308,1.0013964535654505,1.1771939640984137,0.9890101934831338,1.6955667687169955,1.2581736538555142
2.330,1212.372,1201.34007,1214.039984,1427.381485,1199.140203,2056.092593,1525.674709,0.9909005404281853,1.0013758021465358,1.1773461322102456,0.9890860255763081,1.6959255022385866,1.2584212675647406
2.340,1212.595,1201.583505,1214.239467,1427.829069,1199.453362,2056.9059,1526.255761,0.9909190661350245,1.001356155187841,1.1774987271100408,0.9891623848028401,1.6962843323615884,1.258669020571584
2.350,1212.817,1201.825988,1214.438161,1428.274897,1199.765229,2057.716118,1526.834595,0.9909376171343245,1.0013366905312178,1.1776507890308265,0.989238466314374,1.6966418824934015,1.2589158916802783
2.360,1213.039,1202.067529,1214.636073,1428.718984,1200.075813,2058.523273,1527.411229,0.990955384781528,1.0013165883372257,1.1778013600552002,0.9893134623041798,1.696996776690609,1.259160858801737
2.370,1213.26,1202.308133,1214.833208,1429.161345,1200.385124,2059.327387,1527.985679,0.9909731904126073,1.0012966783706707,1.177951424261906,0.989388197088835,1.6973504335426866,1.2594049742017375
2.380,1213.48,1202.54781,1215.029575,1429.601993,1200.693175,2060.128487,1528.557965,0.9909910422915912,1.0012769678939908,1.1781009930118338,0.9894626817088045,1.697702876850051,1.2596482554306623
2.390,1213.699,1202.786566,1215.225178,1430.040941,1200.999975,2060.926594,1529.128102,0.9910089453810211,1.001257460045695,1.178250077655168,0.9895369238995829,1.6980541254462596,1.2598907159023776
2.400,1213.917,1203.024408,1215.420023,1430.478205,1201.305534,2061.721734,1529.696108,0.9910269054638827,1.0012381596105828,1.1783986920028304,0.9896109322136523,1.6984042022642407,1.260132371488331
2.410,1214.134,1203.261344,1215.614118,1430.913796,1201.609862,2062.513929,1530.262,0.9910449291429118,1.0012190730182995,1.1785468457353143,0.989684715196181,1.698753126920093,1.2603732372209326
2.420,1214.35,1203.497382,1215.807467,1431.347729,1201.91297,2063.303203,1530.825794,0.9910630230164287,1.0012002034009966,1.178694551817845,0.9897582822085891,1.6991009206571417,1.2606133272944375
2.430,1214.566,1203.732528,1216.000078,1431.780016,1202.214868,2064.089578,1531.387507,0.9910803760355551,1.0011807328708362,1.1788408501472953,0.9898308268138578,1.6994462038291867,1.2608516186028589
2.440,1214.781,1203.966789,1216.191954,1432.210671,1202.515564,2064.873076,1531.947154,0.9910978102225835,1.001161488367039,1.1789867235328837,0.9899031710242423,1.6997903951411817,1.2610891625733363
2.450,1214.995,1204.200172,1216.383104,1432.639706,1202.81507,2065.65372,1532.504753,0.9911153313388122,1.0011424771295356,1.1791321824369647,0.9899753250013377,1.7001335149527363,1.2613259750040124
2.460,1215.208,1204.432685,1216.573531,1433.067134,1203.113394,2066.431532,1533.060318,0.991132945964806,1.00112370145687,1.1792772381353642,0.9900472956070071,1.7004755827808902,1.2615620683866464
2.470,1215.421,1204.664333,1216.763242,1433.492967,1203.410546,2067.206533,1533.613865,0.9911498427293917,1.001104343268711,1.1794209306898595,0.9901182767123491,1.70081521793683,1.2617964186894912
2.480,1215.632,1204.895123,1216.952243,1433.917218,1203.706535,2067.978745,1534.16541,0.9911676584690103,1.0010860548258025,1.1795652121694724,0.990189905333193,1.7011552385919422,1.2620311163246771
2.490,1215.843,1205.125063,1217.140538,1434.339899,1204.00137,2068.748189,1534.714968,0.9911847689216452,1.001067192063449,1.1797081522861093,0.9902605599571654,1.701492864621501,1.2622640982429474
2.500,1216.053,1205.354159,1217.328134,1434.761022,1204.295061,2069.514886,1535.262554,0.9912019944854377,1.001048584231115,1.1798507318348788,0.9903310636954146,1.7018295140096689,1.262496415863453
2.510,1216.262,1205.582416,1217.515035,1435.1806,1204.587617,2070.278857,1535.808184,0.9912193392542068,1.0010302344396191,1.1799929620427179,0.9904014241997201,1.7021652053587137,1.262728083258377
2.520,1216.471,1205.809842,1217.701248,1435.598643,1204.879046,2071.040122,1536.351871,0.99123599493946,1.0010113253830137,1.1801338815310847,0.9904708340766035,1.702498556891204,1.2629580738052941
2.530,1216.679,1206.036443,1217.886776,1436.015164,1205.169357,2071.798701,1536.89363,0.9912527815471459,1.0009926825399305,1.1802744717382316,0.9905401153467759,1.7028309858228834,1.263187438921852
2.540,1216.886,1206.262225,1218.071626,1436.430173,1205.458559,2072.554615,1537.433476,0.9912697039821314,1.0009743114802865,1.1804147413973043,0.9906092756429115,1.70316251070355,1.2634161918207623
2.550,1217.092,1206.487194,1218.255803,1436.843683,1205.746661,2073.307882,1537.971423,0.9912867671466085,1.0009562161282795,1.1805547016988034,0.9906783225918828,1.703493147601003,1.263644344881077
2.560,1217.297,1206.711357,1218.439311,1437.255705,1206.03367,2074.058524,1538.507486,0.9913039767616283,1.0009383995853107,1.1806943621811274,0.9907472621718447,1.7038229158537317,1.2638719112919854
2.570,1217.502,1206.934719,1218.622157,1437.66625,1206.319596,2074.806559,1539.041677,0.9913205226767595,1.0009200453058804,1.180832762492382,0.9908152890097922,1.7041504317857386,1.2640978634942694
2.580,1217.706,1207.157286,1218.804343,1438.075329,1206.604446,2075.552006,1539.574011,0.9913372242561014,1.0009019771603327,1.1809708821341114,0.9908832230439861,1.7044771118808646,1.2643232529034103
2.590,1217.909,1207.379064,1218.985877,1438.482952,1206.888229,2076.294883,1540.104502,0.9913540863890486,1.000884201529014,1.1811087297983676,0.9909510718781123,1.7048029721432387,1.264548091852511
2.600,1218.112,1207.60006,1219.166761,1438.889131,1207.170953,2077.035211,1540.633163,0.9913703009247097,1.0008658982096883,1.181245346076551,0.991018028719855,1.7051266312128932,1.2647713535372773
2.610,1218.314,1207.820278,1219.347002,1439.293876,1207.452626,2077.773007,1541.160006,0.9913866852059484,1.0008478947135138,1.1813817094771955,0.9910849140697717,1.7054495039866566,1.2649940869102712
2.620,1218.515,1208.039724,1219.526604,1439.697198,1207.733256,2078.508289,1541.685047,0.9914032441127109,1.0008301941297397,1.1815178294891733,0.9911517346934587,1.7057716064225714,1.2652163059133452
2.630,1218.715,1208.258405,1219.705572,1440.099106,1208.01285,2079.241076,1542.208296,0.9914199833431115,1.0008128003676005,1.181653713952811,0.9912184965311825,1.7060929552848696,1.265438019553382
2.640,1218.915,1208.476326,1219.88391,1440.499613,1208.291416,2079.971386,1542.729768,0.9914360935750237,1.000794895460307,1.1817884044416551,0.9912843930872949,1.7064121665579637,1.2656582025818044
2.650,1219.114,1208.693491,1220.061623,1440.898726,1208.568963,2080.699236,1543.249475,0.9914523916549232,1.0007773046655195,1.1819228767777255,0.991350245342109,1.7067306552135402,1.2658779039531989
2.660,1219.312,1208.909907,1220.238715,1441.296458,1208.845497,2081.424643,1543.767429,0.991468883271878,1.0007600310667,1.1820571420604407,0.991416058400147,1.707048436331308,1.2660971342855645
2.670,1219.51,1209.12558,1220.415191,1441.692817,1209.121026,2082.147625,1544.283644,0.9914847602725684,1.0007422579560643,1.1821902378824283,0.9914810259858468,1.7073641257554264,1.2663148674467615
2.680,1219.707,1209.340513,1220.591056,1442.087813,1209.395558,2082.8682,1544.798131,0.9915008383160874,1.0007248101388284,1.1823231423612393,0.9915459680070704,1.7076791393342825,1.2665321515741075
2.690,1219.903,1209.554714,1220.766313,1442.481457,1209.669099,2083.586383,1545.310903,0.9915171239024743,1.000707689873703,1.1824558649335235,0.9916108895543334,1.707993490466045,1.2667489980760767
2.700,1220.099,1209.768186,1220.940968,1442.873757,1209.941658,2084.302192,1545.821971,0.9915328067640413,1.0006900817064845,1.1825874433140262,0.9916749853905298,1.7083057948576306,1.2669643783004496
2.710,1220.294,1209.980935,1221.115023,1443.264724,1210.21324,2085.015644,1546.331348,0.9915487046564189,1.0006728075365445,1.1827188562756186,0.9917390727152636,1.7086174675938748,1.267179342027413
2.720,1220.488,1210.192966,1221.288485,1443.654366,1210.483854,2085.726754,1546.839045,0.9915648216123387,1.000655872896743,1.182850110775362,0.9918031590642432,1.7089285220338093,1.2673938989977778
2.730,1220.682,1210.404284,1221.461356,1444.042694,1210.753506,2086.43554,1547.345075,0.9915803493456936,1.0006384594841244,1.1829802471077644,0.9918664369590114,1.7092375737497563,1.2676070221400824
2.740,1220.874,1210.614895,1221.633641,1444.429716,1211.022203,2087.142016,1547.849448,0.9915969174542172,1.000622210809633,1.1831112104934662,0.9919305374674209,1.709547435689514,1.2678207972321467
2.750,1221.067,1210.824802,1221.805345,1444.815441,1211.289952,2087.846199,1548.352176,0.9916120917197828,1.0006046719795065,1.1832401014850127,0.9919930290475462,1.709853922020659,1.268032119449629
2.760,1221.258,1211.034012,1221.97647,1445.199879,1211.55676,2088.548105,1548.853271,0.9916283144102229,1.0005883032086587,1.1833698358577793,0.9920563550044298,1.7101612476642936,1.2682441146751955
2.770,1221.449,1211.242528,1222.147022,1445.583038,1211.822633,2089.247749,1549.352743,0.9916439638494935,1.0005714704420734,1.1834984825399995,0.9921188956722712,1.710466625295039,1.268454714850968
2.780,1221.64,1211.450356,1222.317004,1445.964928,1212.087578,2089.945147,1549.850604,0.9916590452179037,1.000554176353099,1.1836260502275628,0.9921806571494055,1.7107700689237417,1.2686639304541434
2.790,1221.83,1211.6575,1222.48642,1446.345557,1212.351602,2090.640313,1550.346865,0.9916743736853737,1.0005372433153548,1.1837535148097527,0.9922424576250379,1.7110729913326732,1.268872809638002
2.800,1222.019,1211.863965,1222.655274,1446.724933,1212.614711,2091.333263,1550.841536,0.9916899532658657,1.0005206743921329,1.1838808831941239,0.9923043021426017,1.7113754066016977,1.2690813612554306
2.810,1222.207,1212.069756,1222.82357,1447.103066,1212.876912,2092.024012,1551.334629,0.9917057879720865,1.000504472646614,1.1840081639198596,0.9923661965608116,1.7116773279812665,1.269289595788602
2.820,1222.395,1212.274878,1222.991312,1447.479963,1213.138211,2092.712575,1551.826153,0.9917210705213945,1.0004878226759764,1.18413439436516,0.9924273340450509,1.7119773681993138,1.2694964827244877
2.830,1222.582,1212.479334,1223.158503,1447.855634,1213.398614,2093.398966,1552.31612,0.9917366148037514,1.0004715454668889,1.1842605518484648,0.9924885316485927,1.7122769401152642,1.2697030710414514
2.840,1222.769,1212.683129,1223.325148,1448.230086,1213.658127,2094.083199,1552.80454,0.9917516137553373,1.0004548267088877,1.1843856738271905,0.9925489826778402,1.7125746555563643,1.269908331009373
2.850,1222.955,1212.886268,1223.491249,1448.603327,1213.916756,2094.76529,1553.291422,0.9917668826735244,1.0004384862893565,1.184510735881533,0.9926095040291754,1.7128719290570789,1.2701133091569192
2.860,1223.14,1213.088755,1223.656811,1448.975367,1214.174509,2095.445251,1553.776778,0.9917824247428748,1.0004225280834573,1.1846357465212485,0.9926701023595008,1.7131687713589614,1.2703180159262224
2.870,1223.325,1213.290595,1223.821838,1449.346212,1214.43139,2096.123098,1554.260618,0.9917974332250219,1.000406137371508,1.1847597425050578,0.9927299695502012,1.7134637958024237,1.270521421535569
2.880,1223.509,1213.491791,1223.986332,1449.715871,1214.687406,2096.798844,1554.742951,0.991812721442997,1.0003901336238639,1.184883700079035,0.9927899230818898,1.713758414527396,1.2707245725205127
2.890,1223.693,1213.692349,1224.150297,1450.084352,1214.942562,2097.472503,1555.223787,0.9918274836907622,1.0003737023910408,1.18500665771562,0.9928491557931605,1.7140512391588414,1.2709264390660076
2.900,1223.876,1213.892272,1224.313738,1450.451663,1215.196865,2098.144088,1555.703136,0.9918425330670755,1.0003576653190356,1.1851295907428532,0.9929084850099192,1.7143436818762685,1.2711280685298185
2.910,1224.059,1214.091564,1224.476657,1450.81781,1215.45032,2098.813613,1556.181009,0.9918570624455194,1.000341206592166,1.1852515360779179,0.9929671037098702,1.7146343542263893,1.2713284318811429
2.920,1224.241,1214.29023,1224.639057,1451.182803,1215.702933,2099.481091,1556.657413,0.9918718863361055,1.0003251459475708,1.185373470582998,0.9930258282478696,1.7149246684272135,1.2715285740307667
2.930,1224.422,1214.488274,1224.800943,1451.546648,1215.954709,2100.146536,1557.13236,0.9918870079106713,1.0003094872519442,1.1854953994619502,0.993084662804164,1.7152146367837233,1.2717285053682472
2.940,1224.603,1214.6857,1224.962318,1451.909353,1216.205655,2100.809961,1557.605858,0.9919016203618641,1.0002934159070327,1.1856163613840567,0.9931428021979367,1.7155028699096766,1.2719271943642143
2.950,1224.783,1214.882511,1225.123184,1452.270926,1216.455775,2101.471378,1558.077916,0.9919165362353985,1.0002777504259939,1.1857373314293227,0.9932010609226287,1.7157907792645721,1.2721256875707778
2.960,1224.962,1215.078713,1225.283546,1452.631373,1216.705076,2102.1308,1558.548545,0.9919317603321574,1.000262494673304,1.1858583147885404,0.993259444782777,1.716078376308816,1.272323994540239
2.970,1225.142,1215.274308,1225.443407,1452.990703,1216.953562,2102.78824,1559.017753,0.9919456748687091,1.0002460180126058,1.1859773830298854,0.9933163355757944,1.7163628705896947,1.2725200450233525
2.980,1225.32,1215.469301,1225.602769,1453.348922,1217.201239,2103.443711,1559.485548,0.9919607131198382,1.0002307715535534,1.18609744556524,0.9933741708288447,1.7166484763163907,1.2727169620996965
2.990,1225.498,1215.663695,1225.761636,1453.706037,1217.448113,2104.097225,1559.951941,0.9919752582215555,1.00021512560608,1.186216572364867,0.9934313340372648,1.716932402174463,1.2729126779480668
3.000,1225.675,1215.857495,1225.920012,1454.062056,1217.694188,2104.748795,1560.41694,0.9919901238093296,1.0001998996471333,1.1863357382666695,0.9934886393211904,1.7172160605380709,1.2731082383176617
