Strain,Tmp77.15K,Tmp233.15K,Tmp298.15K,Tmp373.15K,Tmp473.15K,Tmp573.15K,Tmp673.15K,Tmp77.15K_ref,Tmp233.15K_ref,Tmp298.15K_ref,Tmp373.15K_ref,Tmp473.15K_ref,Tmp573.15K_ref,Tmp673.15K_ref
0.094,1550.6549550643017,1121.9431896334372,1075.354107,1067.4090850004068,1125.161832971556,1148.2545536784678,974.5495324117946,1.4419947298944027,1.0433244103780943,1.0,0.9926117155754784,1.0463175112712484,1.0677920381797246,0.9062591811087903
0.095,1552.0903324326737,1122.3375905643225,1075.920871,1068.1079670466352,1125.935138834242,1149.2229397439726,975.1890833,1.4425692207179739,1.043141387824535,1.0,0.9927384028287292,1.046485080067047,1.0681296094533819,0.9063762118431848
0.096,1553.515306559464,1122.7245660179194,1076.480502,1068.7995386520852,1126.6996729387904,1150.1806490101194,975.8219401998213,1.4431430050736433,1.0429585709467124,1.0,0.9928647445693218,1.0466512592150885,1.0684639869214458,0.9064929075694688
0.097,1554.9300599286269,1123.104328,1077.033164,1069.4839520403475,1127.4556236921264,1151.1279080042652,976.4482417231776,1.4437160450600823,1.0427759938504548,1.0,0.9929907339792441,1.0468160697158686,1.068795229785761,0.906609261776806
0.098,1556.3347699832948,1123.4770822728472,1077.579012,1070.1613546629887,1128.203173583527,1152.0649361860053,977.0681223227292,1.4442883098611194,1.0425936936055018,1.0,0.9931163680301791,1.0469795356254832,1.0691233991721485,0.9067252715968166
0.099,1557.7296093148148,1123.8430240633652,1078.118198,1070.831889402274,1128.9424994280675,1152.991946,977.6817123309592,1.4448597678849449,1.0424117004500886,1.0,0.9932416421397556,1.0471416784563612,1.0694485522449184,0.9068409327888548
0.1,1559.1147458428663,1124.202343104402,1078.65087,1071.495694762867,1129.673772597739,1153.9091443351315,978.2891382,1.4454303882801915,1.042230043447146,1.0,0.9933665512761021,1.0473025183744014,1.0697707445738505,0.9069562408084834
0.11,1572.466380355857,1127.468288859812,1083.64853,1077.79131,1136.5778260013676,1162.5826640334444,984.0496570010436,1.4510852336558395,1.0404372429313515,1.0,0.9945949080002906,1.0488436006104005,1.0728410843997958,0.908089320253167
0.12,1585.0034797610874,1130.236594597045,1088.126956,1083.539765215297,1142.8319448434731,1170.4621166879317,989.3087922299746,1.4566346978367544,1.038699196233353,1.0,0.9957843239160568,1.0502744542278144,1.075666869783834,0.9091850787951389
0.13,1596.8377990900372,1132.614906,1092.176924,1088.828743674094,1148.543967216622,1177.6776698797828,994.1468814408872,1.4620687948997877,1.0370251203000147,1.0,0.9969343974842065,1.0516098097093853,1.078284702781161,0.9102434409618484
0.14,1608.0585135637516,1134.6816667253513,1095.867843,1093.726357,1153.7972282196763,1184.330115143102,998.6263769,1.4673836118428303,1.0354183435286286,1.0,0.998045853782754,1.0528616526068428,1.0807234856905112,0.9112653348474976
0.15,1618.738041854908,1136.4954337261763,1099.253898,1098.2865949338811,1158.6574249598298,1190.499063408561,1002.7967899831128,1.4725788508005893,1.033878920778843,1.0,0.9991200367195616,1.054039860188724,1.0830064515346034,0.9122522028874469
0.16,1628.936085,1138.1008332086544,1102.378154,1102.552984417358,1163.1772410661945,1196.248473162151,1006.698036507354,1.477656355116776,1.0324051044362899,1.0,1.0001585938697384,1.055152659589256,1.0851525575153504,0.9132057206091495
0.17,1638.7025010147777,1139.5324895759145,1105.27537,1106.5611346473452,1167.3995530067914,1201.630488441608,1010.3627667565596,1.482619214625924,1.030994194302832,1.0,1.0011632980180722,1.0562069731154793,1.0871774772666905,0.9141276411113364
0.18,1648.079406664192,1140.8176922703644,1107.97398,1110.3405483554088,1171.3597090668693,1206.6881704371642,1013.818028298323,1.4874712190120132,1.0296430357239656,1.0,1.0021359421774587,1.057208680177552,1.089094321905614,0.9150197085840618
0.19,1657.1027330851434,1141.9782498789418,1110.49752,1113.9159434328612,1175.0871846666212,1211.4574841763726,1017.0864788349136,1.4922165094840947,1.0283483117359342,1.0,1.0030782810148566,1.058162817569031,1.0909141734745817,0.9158836111897969
0.2,1665.8034092440143,1143.0318071603233,1112.865683,1117.308234953547,1178.606807815545,1215.968771191827,1020.1872876277776,1.4968593557071832,1.0271067071445703,1.0,1.003991992943453,1.0590737281414984,1.0926464799542452,0.9167209513349488
0.21,1674.2082699947382,1143.9927985201707,1115.095099,1120.5352774424755,1181.9396817884774,1220.2478597308277,1023.1368167998736,1.5014040250882121,1.0259150089943772,1.0,1.0048786677004986,1.0599451857051678,1.0942993658793112,0.9175332379430301
0.22,1682.340764686173,1144.873150116753,1117.199931,1123.6124344087077,1185.1038903892286,1224.3169144107358,1025.9491440262063,1.5058546979861682,1.0247701582759523,1.0,1.005739799323983,1.0607804901388134,1.0958798693398197,0.9183218827339923
0.23,1690.2215168504754,1145.682804826945,1119.192335,1126.5530212547674,1188.1150443855038,1228.1950953206106,1028.6364689595648,1.510215415164075,1.0236692738133746,1.0,1.0065767840116304,1.0615825423656997,1.0973941269179712,0.9190882002954075
0.24,1697.8687713188915,1146.43012,1121.082817,1129.3686539164046,1190.9867100986094,1231.8990755867462,1031.2094331077533,1.5144900497738085,1.022609661494794,1.0,1.0073909231242857,1.0623539064541825,1.0988475221512082,0.9198334123675658
0.25,1705.2987551088072,1147.1221741065692,1122.880515,1132.0695263320886,1193.7307493197222,1235.4434523259204,1033.6773743782542,1.5186822928428918,1.0215888144666658,1.0,1.008183427541343,1.0630968597043668,1.1002448041641548,0.9205586530088236
0.26,1712.5259714629383,1147.765001731973,1124.593422,1134.6646334957768,1196.3575916456214,1238.8410762622073,1036.0485316768172,1.5227956503758906,1.0206044062491173,1.0,1.0089554245105454,1.0638134353640398,1.1015901854192132,0.921264975776123
0.27,1719.5634414939268,1148.3637820058427,1126.22857,1137.161952417904,1198.8764547049716,1242.1033185638742,1038.3302108773496,1.5268334397642982,1.019654280308164,1.0,1.0097079604523833,1.0645054535465848,1.10288741703993,0.9219533570146863
0.28,1726.4229043475634,1148.922985,1127.792174,1139.5685901811012,1201.2955237722515,1245.240288703067,1040.5289205972804,1.5307987979951734,1.0187364405314627,1.0,1.0104420091330597,1.0651745520733251,1.1041398560929074,0.9226247038998165
0.29,1733.1149842193786,1149.4464898406302,1129.289751,1141.8909060197402,1203.6220994164992,1248.2610137289505,1042.6504841399146,1.5346946899010496,1.0178490408000083,1.0,1.0111584781572505,1.0658222111293199,1.1053505202040486,0.9232798608299019
0.3,1739.6493306573348,1149.9376798591336,1130.726223,1144.1346127073411,1205.862719760974,1251.1735868633991,1044.7001324538724,1.538523910802885,1.0169903699660936,1.0,1.0118582106212826,1.066449769389468,1.106522128357325,0.9239196113114929
0.31,1746.034737163856,1150.3995197196548,1132.105996,1146.3048613233111,1208.023262406307,1253.9852915012898,1046.6825818460784,1.54228909954811,1.0161588435926407,1.0,1.0125419928641657,1.067058443886474,1.1076571415856098,0.9245446853424124
0.32,1752.279242039517,1150.8346186347048,1133.433028,1148.4063125650357,1210.1090299361626,1256.702705337018,1048.602099354146,1.5459927483598237,1.0153529941380046,1.0,1.0132105595965002,1.067649344991703,1.108757795380759,0.9251557643458279
0.33,1758.390214594652,1151.2452823819865,1134.710888,1150.4431970895894,1212.1248220721875,1259.331788315203,1050.4625580578577,1.54963720996273,1.0145714600581028,1.0,1.0138645969259346,1.0682234874899583,1.1098261254325807,0.925753484140233
0.34,1764.3744292274405,1151.6335564191768,1135.942807,1152.4193668498338,1214.074997,1261.877957325716,1052.2674841313274,1.553224703175959,1.0138129748456401,1.0,1.0145047442074553,1.0687817991526751,1.110863988529764,0.9263384368006544
0.35,1770.2381293799788,1152.0012618234682,1137.131713,1154.338338991387,1215.963523075775,1264.3461499667376,1054.0200970743315,1.5567573299927646,1.013076364552563,1.0,1.0151316033091649,1.069325135491824,1.111873088677756,0.9269111792631286
0.36,1775.987083002855,1152.3500254149508,1138.280273,1156.2033335675296,1217.7940245972616,1266.7408792382903,1055.7233442756697,1.5602370744088743,1.012360534350533,1.0,1.0157457359076358,1.069854282362022,1.1128549877261118,0.927472230976342
0.37,1781.6266308584145,1152.6813051359206,1139.39092,1158.0173060884918,1219.569819309802,1269.066280669119,1057.379931,1.5636658144146123,1.0116644646737405,1.0,1.0163476694096278,1.0703699651299676,1.1138111234633314,0.9280220795510639
0.38,1787.1617287544734,1152.9964115377272,1140.465878,1159.782975731352,1221.2939522271793,1271.3261530973498,1058.992345434148,1.5670453305350653,1.0109872060001495,1.0,1.0169379006456798,1.0708728562479441,1.114742823631721,0.9285611835149952
0.39,1792.5969846096298,1153.2965260560927,1141.507189,1161.5028498870597,1222.9692244471826,1273.5239941019795,1060.5628827842884,1.570377306322536,1.0103278693027073,1.0,1.0175168944004431,1.071363576359555,1.115651312908183,0.9290899724542063
0.4,1797.936691098023,1153.5827166227716,1142.516727,1163.179245600637,1224.5982183518304,1275.6630309043333,1062.0936633127858,1.573663342171815,1.009685625917993,1.0,1.0180850906707444,1.0718427042791387,1.1165377282956255,0.9296088522936661
0.41,1803.184854,1153.855951056929,1143.49622,1164.8143083650357,1226.1833196478242,1277.7462474160905,1063.5866503594443,1.5769049538266073,1.009059698559326,1.0,1.0186429023482348,1.0723107765479314,1.1174031230431969,0.9301182039407566
0.42,1808.3452202626377,1154.1171085970784,1144.447261,1166.4100286510438,1227.726736709824,1279.776407995579,1065.043665,1.5801035852735879,1.0084493606010547,1.0,1.0191907206207589,1.0727682948334865,1.1182484782018967,0.9306183878402413
0.43,1813.4212957667648,1154.3669898687842,1145.371325,1167.968256492968,1229.2305176121438,1281.7560783808628,1066.4664010239649,1.5832606039502208,1.0078539288285258,1.0,1.0197289132351623,1.073215725574537,1.1190747056469768,0.9311097438413388
0.44,1818.4163705785097,1154.606325530856,1146.269778,1169.4907143980745,1230.696565171764,1283.6876441922684,1067.8564335266128,1.5863773131585692,1.0072727622160653,1.0,1.0202578283435075,1.0736535053022778,1.119882656622103,0.931592591920026
0.45,1823.333534595533,1154.835783800569,1147.143887,1170.979008805909,1232.1266502742296,1285.5733273347564,1069.215232637478,1.5894549543945162,1.006705258937207,1.0,1.0207777961213238,1.0740820434448515,1.1206731273238755,0.9320672365117856
0.46,1828.175694300818,1155.0559770243335,1147.99483,1172.4346402886513,1233.522423711774,1287.4152005794065,1070.544171247224,1.5924947103645213,1.0061508526343568,1.0,1.0212891292277433,1.074501723768019,1.121446862769762,0.9325339655468866
0.47,1832.945587373306,1155.267467432534,1148.823705,1173.859012654793,1234.8854267281229,1289.2152005609128,1071.8445336678417,1.5954977072598844,1.0056090089406138,1.0,1.0217921231480795,1.0749129055690254,1.1222045601513009,0.9329930510685638
0.48,1837.6457958505807,1155.4707721946372,1149.631535,1175.2534410949663,1236.217100435455,1290.9751393928564,1073.1175230930676,1.598465021099635,1.005079224966317,1.0,1.0222870592141216,1.075315927581488,1.1229468747939804,0.9334447520118414
0.49,1842.2787580140784,1155.666367872132,1150.419276,1176.6191594879638,1237.5187942448729,1292.6967150731766,1074.364268289239,1.6013976786095492,1.0045610256900215,1.0,1.022774204183244,1.0757111081689428,1.1236744220488675,0.9338893138376437
0.5,1846.8467791441933,1155.8546943515787,1151.187822,1177.9573269691828,1238.791773431515,1294.381520827727,1075.585829609714,1.6042966611092184,1.0040539625788176,1.0,1.023253811808637,1.0760987475348005,1.124387781117204,0.9343269699822397
0.51,1851.352041,1156.0361583274332,1151.938011,1179.269033848752,1240.0372259384724,1296.031053519138,1076.7832044147071,1.6071629057477124,1.0035576109897404,1.0,1.023726122923078,1.0764791283013513,1.1250874970208253,0.9347579419485856
0.52,1855.7966120461183,1156.2111363938068,1152.670628,1180.5553069552625,1241.2562685093694,1297.6467212308128,1077.9573319638148,1.6099973114315516,1.003071569889787,1.0,1.0241913676621093,1.0768525182801565,1.1257740847290962,0.9351824413485573
0.53,1860.182452789388,1156.379977795593,1153.38641,1181.817114470723,1242.4499522273331,1299.2298501211203,1079.1090978434077,1.6128007376030968,1.0025954595698705,1.0,1.0246497654422015,1.0772191708304706,1.1264480306483933,0.9356006698946692
0.54,1864.511425867198,1156.5430068820765,1154.086051,1183.0553703137848,1243.6192675278214,1300.7816906303296,1080.2393379796413,1.6155740070262734,1.002128919139043,1.0,1.0251015245255615,1.0775793247394698,1.1271097935056227,0.9360128190126105
0.55,1868.7853014046964,1156.700525299999,1154.770204,1184.2709381208915,1244.7651487439946,1302.3034231121478,1081.348842283478,1.6183179085600103,1.0016716064315763,1.0,1.025546843881756,1.0779332064788838,1.1277598076232904,0.936419071550168
0.56,1873.0057634404573,1156.8528139578932,1155.439483,1185.4646348689057,1245.8884782358452,1303.7961629526071,1082.4383579674177,1.621033200784655,1.0012231977344443,1.0,1.0259859147196078,1.0782810320805396,1.128398485715073,0.9368196031842003
0.57,1877.174415566775,1157.000134789109,1156.094469,1186.637234177244,1246.9900901478795,1305.260965231194,1083.5085925682215,1.6237206092599819,1.0007833838958615,1.0,1.0264189181734111,1.0786230049405068,1.1290262173472903,0.9372145803149081
0.58,1881.2927861084816,1157.142732337278,1156.73571,1187.7894693229027,1248.0707738346318,1306.6988289724056,1084.5602167076431,1.626380831718666,1.0003518715068267,1.0,1.0268460280550193,1.0789593189222384,1.129643372877635,0.937604162585802
0.59,1885.3623328853164,1157.2808351847768,1157.363723,1188.922035997908,1249.131276988537,1308.1107010301018,1085.593867,1.6290145400430152,0.999928382224554,1.0,1.027267411593052,1.0792901593205864,1.1302503050979955,0.9379885038957628
0.6,1889.384447597787,1157.4146572421002,1157.978998,1190.035594835099,1250.1723085005808,1309.4974796419929,1086.6101464449894,1.631622379042307,0.9995126502649232,1.0,1.0276832281850234,1.07961570171809,1.1308473486165875,0.9383677496066205
0.61,1893.360459872036,1157.5443989137252,1158.582,1191.1307737252064,1251.1945410805954,1310.8600176872696,1087.6096303879167,1.6342049676863923,0.99910442153747,1.0,1.0280936297346293,1.0799361124897464,1.1314348209166631,0.9387420401731743
0.62,1897.291640995356,1157.6702481540956,1159.173169,1192.2081699456394,1252.198613660952,1312.1991256765798,1088.592864628823,1.636762902847483,0.9987034544224304,1.0,1.0284987625913893,1.0802515509750832,1.1320130251190967,0.9391115096012226
0.63,1901.1792073705824,1157.792381425656,1159.752922,1193.2683521189974,1253.1851336047464,1313.5155745002708,1089.5603691349388,1.6392967599443415,0.9983095187456282,1.0,1.0288987675592143,1.080562169607318,1.1325822505668763,0.9394762871181099
0.64,1905.0243237146483,1157.9109645694025,1160.321654,1194.3118620174137,1254.1546787371858,1314.8100979579408,1090.512639308232,1.6418070947374117,0.9979223955510206,1.0,1.0292937806514586,1.0808681148142958,1.1331427741828048,0.9398364975340122
0.65,1908.828106023904,1158.0261535971572,1160.879744,1195.3392162270684,1255.1077992168607,1316.0833950898125,1091.4501475088182,1.644294437808628,0.9975418725172942,1.0,1.0296839292830906,1.0811695231171685,1.1336948567601266,0.9401922577682759
0.66,1912.5916243265387,1158.138095413682,1161.427549,1196.3509076857008,1256.0450192617625,1317.3361323282456,1092.3733444622485,1.646759305798539,0.9971677496464156,1.0,1.0300693389921483,1.0814665282765412,1.1342387508049765,0.940543682989776
0.67,1916.3159052403623,1158.246928475792,1161.96541,1197.3474071045057,1256.966838743334,1318.5689454857586,1093.2826605606242,1.6492021954770257,0.9967998345800947,1.0,1.0304501294100534,1.0817592571394479,1.1347746965081849,0.9408908829399871
0.68,1920.001934,1158.3527833948087,1162.493651,1198.3291642847762,1257.8737346604485,1319.782441594214,1094.1785070679034,1.6516235872328218,0.9964379438961846,1.0,1.030826416345543,1.082047831898609,1.1353029244150377,0.9412339638385719
0.69,1923.650658435081,1158.4557834879747,1163.012584,1199.2966093384748,1258.7661625039732,1320.9772006083233,1095.0612772364984,1.6540239417006006,0.9960818992204256,1.0,1.0311983084599838,1.082332366666785,1.1358236521096174,0.9415730253495678
0.7,1927.2629875126363,1158.5560452838129,1163.522502,1200.2501538209472,1259.644557521498,1322.1537769852848,1095.9313473443035,1.6564037087377588,0.9957315335907555,1.0,1.0315659145034284,1.0826129751304956,1.136337092503678,0.9419081671909972
0.71,1930.839796789479,1158.6536789858746,1164.023688,1201.1901917834257,1260.5093358908443,1323.3127011511892,1096.789077657566,1.6587633195910347,0.9953866840774074,1.0,1.0319293362897832,1.0828897632286365,1.136843446394872,0.9422394827222502
0.72,1934.3819284519225,1158.7487888988276,1164.516412,1202.117100751908,1261.360895810111,1324.4544808637793,1097.634813326702,1.6611031914352468,0.9950471946623176,1.0,1.0322886722457871,1.0831628329254592,1.137342906648343,0.9425670621864126
0.73,1937.890193,1158.841473820415,1165.00093,1203.031242638499,1262.1996185112653,1325.5796024802162,1098.4688852202962,1.6634237304857775,0.9947129173711605,1.0,1.0326440191240869,1.0834322840508508,1.1378356603373838,0.942890994276113
0.74,1941.365372589518,1158.9318274024477,1165.477489,1203.932965,1263.0258692036027,1326.6885321376749,1099.2916107024066,1.665725327955706,0.9943837082574896,1.0,1.032995468692403,1.083698210496799,1.1383218849434806,0.9432113627914152
0.75,1944.8082189795928,1159.0199384836408,1165.946324,1204.822599784704,1263.8399979528067,1327.7817168538509,1100.1032943574828,1.6680083627757059,0.9940594302037876,1.0,1.0333431093562966,1.0839607037972072,1.1388017522956322,0.9435282497253988
0.76,1948.219458448176,1159.1058913968511,1166.407661,1205.7004681635226,1264.6423405007936,1328.8595855538017,1100.9042286677286,1.6702732017191166,0.9937399505787806,1.0,1.033687027681073,1.0842198510738292,1.1392754265815832,0.9438417334501104
0.77,1951.5997913274448,1159.1897662529732,1166.861716,1206.5668771304336,1265.433219031056,1329.9225500289476,1101.694695,1.6725202006091398,0.9934251422925022,1.0,1.0340273063945769,1.084475736652805,1.139743066203183,0.9441518904027527
0.78,1954.9498935783088,1159.271639203549,1167.308697,1207.422122195072,1266.212943,1330.971005833536,1102.4749624255928,1.6747497029727938,0.9931148822782643,1.0,1.034364024956007,1.0847284409464142,1.1402048226438735,0.9444587924847723
0.79,1958.270417938762,1159.3515826839405,1167.748802,1208.2664875794217,1266.981809224631,1332.0053331233846,1103.245291819505,1.676962044049917,0.9928090533668905,1.0,1.0346972615257897,1.0849780424134667,1.140660843189959,0.9447625122200767
0.8,1961.561995004348,1159.429665638717,1168.182222,1209.1002467854996,1267.7401036707536,1333.025897441304,1104.0059328346397,1.6791575475665372,0.9925075418916255,1.0,1.0350270908210242,1.0852246163276689,1.1411112687189175,0.9450631177595851
0.81,1964.825234245521,1159.5059537307752,1168.60914,1209.9236631278543,1268.4881008772186,1334.0330504532094,1104.7571261617122,1.681336528178721,0.992210238686628,1.0,1.0353535854835556,1.0854682352366494,1.1415562353493225,0.9453606756504679
0.82,1968.0607249663367,1159.580509535533,1169.029732,1210.736990233352,1269.2260650868725,1335.027130638577,1105.499103631766,1.6834992909883808,0.9919170383730952,1.0,1.0356768156460814,1.0857089690229302,1.1419958740951655,0.9456552501367571
0.83,1971.2690372085208,1159.6533927214448,1169.444167,1211.5404725107292,1269.9542506462835,1336.0084639386075,1106.2320886460366,1.6856461324403875,0.9916278394857688,1.0,1.0359968493568357,1.085946885266121,1.1424303114580479,0.9459469035480994
0.84,1974.4507226046449,1159.7246602179414,1169.852609,1212.334345591953,1270.6729024902631,1336.9773643651467,1106.9562965794466,1.6877773382857368,0.9913425428945992,1.0,1.0363137512068865,1.086182047819208,1.1428596680294678,0.9462356950468165
0.85,1977.6063151838464,1159.794366371813,1170.255212,1213.118836747621,1271.3822565972168,1337.9341345731912,1107.6719351607608,1.6898931915919946,0.9910610561517526,1.0,1.036627587134917,1.0864145218583456,1.1432840638980133,0.9465216850157987
0.86,1980.7363321332605,1159.862563092955,1170.652128,1213.894165277874,1272.082540417408,1338.8790663995442,1108.3792048301548,1.691993961961397,0.9907832868117036,1.0,1.0369384176935217,1.086644366837394,1.1437036113255536,0.9468049289106617
0.87,1983.841274518071,1159.9292999903107,1171.043503,1214.6605428809416,1272.773973276032,1339.8124413699993,1109.078299076471,1.6940799120065404,0.9905091459188179,1.0,1.0372463019257634,1.0868716405628116,1.1441184191173461,0.9470854807999998
0.88,1986.921627962896,1159.9946244987789,1171.429475,1215.4181740004497,1273.456766752865,1340.734531177223,1109.769404754799,1.6961513009247922,0.9902385497844665,1.0,1.037551299450144,1.0870964013884532,1.1445285950118536,0.9473633952695267
0.89,1989.9778632969765,1160.0585819977769,1171.810179,1216.1672561532032,1274.1311250400836,1341.6455981313466,1110.4527023862463,1.6982083779091122,0.9899714158378008,1.0,1.0378534663276748,1.0873187038940062,1.144934241206439,0.9476387236488123
0.9,1993.010437165498,1160.121215922095,1172.185746,1216.9079802386696,1274.7972452797494,1342.5458955851072,1111.1283664413495,1.7002513841910323,0.9897076635515536,1.0,1.0381528562271645,1.08753860011513,1.145335455721458,0.9479115150759984
0.91,1996.0197926091564,1160.182567865626,1172.5563,1217.640530831326,1275.455317882324,1343.4356683352464,1111.7965656070155,1.7022805579648128,0.9894472170467431,1.0,1.03844952334598,1.087756142611083,1.1457323356970122,0.9481818191646879
0.92,1999.006359613962,1160.242677678494,1172.921963,1218.365086457059,1276.105526827473,1344.315153001733,1112.457463039842,1.704296127681908,0.9891900009365703,1.0,1.038743518231024,1.087971380093829,1.1461249728527192,0.9484496821889948
0.93,2001.9705556331105,1160.3015835580748,1173.28285,1219.0818198546112,1276.74805,1345.1845783862611,1113.1112166048842,1.7062983198238264,0.9889359446088168,1.0,1.039034892442697,1.0881843623641134,1.1465134586994612,0.9487151513421374
0.94,2004.912786082623,1160.3593221343476,1173.639075,1219.7908982230947,1277.3830592002869,1346.0441658113707,1113.7579791023743,1.7082873506768874,0.9886849772229572,1.0,1.0393236934643597,1.0883951347651635,1.1468978789849602,0.9489782700890171
0.95,2007.8334448123403,1160.4159285499911,1173.990747,1220.4924834563571,1278.0107209153225,1346.8941294414265,1114.397898481751,1.7102634326063733,0.9884370311395573,1.0,1.0396099684560436,1.0886037425602662,1.1472783178941242,0.9492390815936738
0.96,2010.732914553742,1160.4714365355971,1174.33797,1221.186732365131,1278.6311960427756,1347.7346765866048,1115.0311180449207,1.7122267745066115,0.9881920419686312,1.0,1.039893764454479,1.0888102307062213,1.1476548583254995,0.9494976289022833
0.97,2013.611567345956,1160.5258784803436,1174.680847,1221.8737968876158,1279.244640377428,1348.566007990963,1115.657776639273,1.7141775763931868,0.9879499452504,1.0,1.0401751250206734,1.089014640567667,1.1480275782439509,0.9497539518827899
0.98,2016.4697649412387,1160.5792854984509,1175.019475,1222.553824289338,1279.8512047756828,1349.388318105567,1116.2780088397558,1.716116037090567,0.9877106807088886,1.0,1.040454094847524,1.08921701470155,1.1483965558150147,0.9500080914316383
0.99,2019.307859191113,1160.6316874917077,1175.353951,1223.2269573528174,1280.451035,1350.2017953476056,1116.8919451230322,1.7180423458593648,0.9874741872473679,1.0,1.0407307146175726,1.0894173911701939,1.1487618637763064,0.950260084779374
1.0,2022.126192414268,1160.6831132083364,1175.684365,1223.8933345577095,1281.0442737163253,1351.0066223463411,1117.4997120318003,1.7199566929804904,0.9872404088731216,1.0,1.0410050273635385,1.0896158117372985,1.1491235765020495,0.9505099712981215
1.01,2024.925097747258,1160.73359,1176.010808,1224.5530902519895,1281.6310570729738,1351.8029761766866,1118.1014323314305,1.7218592584118988,0.9870092877581785,1.0,1.0412770715386057,1.0898123115489036,1.1494817623960873,0.9507577861745558
1.02,2027.704899478971,1160.7831453663246,1176.333365,1225.2063548147926,1282.2115184818545,1352.5910285811517,1118.6972251592088,1.7237502223521228,0.9867807714238596,1.0,1.0415468873611289,1.0900069288452552,1.1498364909348224,0.9510035662035385
