PEEQ,CT1,CT2,CT3,CT4,CT5
0.97,2.61230713783444,0.006704599834550542,-0.0005578461402492655,1.0681890460449193,550.3815298164918
0.98,2.619296408188272,0.0067340267542714384,-0.0006015083829311376,1.0692091079090595,550.0414053696745
0.99,2.626234678156071,0.006763313382276562,-0.0006466002994338576,1.0701983715746817,549.7037251553833
1.0,2.6331219488529447,0.006792460874171439,-0.0006929664011393463,1.0711570633409322,549.3684891736177
1.01,2.6399582212367827,0.006821470289075986,-0.0007404064894285455,1.0720853979642182,549.0356974243781
1.02,2.6467434961312226,0.006850342597547129,-0.0007886686050695679,1.0729835785840711,548.7053499076644
1.03,2.6534777742456335,0.0068790786888664685,-0.0008374411068103669,1.0738517964940946,548.3774466234765
1.04,2.660161056192606,0.006907679377741947,-0.0008863437972820058,1.0746902307572648,548.0519875718146
1.05,2.666793342503446,0.006936145410468927,-0.0009349180114656295,1.075499047664256,547.7289727526784
1.06,2.673374633642105,0.006964477470592844,-0.0009826155813939998,1.076278400032832,547.4084021660682
1.07,2.6799049300180053,0.006992676184112437,-0.0010287865909348482,1.0770284263457388,547.0902758119838
1.08,2.686384231998235,0.007020742124259759,-0.001072665837048032,1.077749249723881,546.7745936904253
1.09,2.6928125399196365,0.007048675815890376,-0.0011133579195773183,1.0784409767309544,546.4613558013926
1.1,2.699189854101384,0.007076477739514713,-0.0011498208913598735,1.0791036960050793,546.1505621448858
1.11,2.70551617485881,0.007104148334999115,-0.001180848415346599,1.0797374767123582,545.842212720905
1.12,2.711791502519383,0.007131688004963033,-0.00120505039689781,1.080342366816709,545.5363075294499
1.13,2.718015837442044,0.007159097117896717,-0.0012208320891001338,1.0809183911597418,545.2328465705208
1.14,2.724189180041469,0.007186376011021866,-0.0012263717088043763,1.0814655493439307,544.9318298441175
1.15,2.730311530819326,0.007213524992916028,-0.0012195966534207492,1.0819838134118516,544.63325735024
1.16,2.7363828904053364,0.00724054434591984,-0.0011981584760178427,1.0824731253138382,544.3371290888884
1.17,2.7424032596118546,0.007267434328344716,-0.00115940686204331,1.0829333941560817,544.0434450600628
1.18,2.7483726395070467,0.007294195176497251,-0.0011003629585055802,1.08336449322095,543.752205263763
1.19,2.754291031513479,0.007320827106535258,-0.0010176925395834185,1.0837662567511908,543.463409699989
1.2,2.7601584375413415,0.0073473303161692115,-0.0009076796555116135,1.08413847648971,543.177058368741
1.21,2.7659748601687664,0.00737370498622176,-0.0007662016085217254,1.0844808979668126,542.8931512700187
1.22,2.771740302886096,0.007399951282056954,-0.0005887063347967143,1.084793216527198,542.6116884038224
1.23,2.777454770426839,0.007426069354889897,-0.000370193548557567,1.0850750730896626,542.3326697701519
1.24,2.783118269216005,0.007452059342986705,-0.00010520132625043994,1.0853260496333823,542.0560953690074
1.25,2.7887308079772115,0.007477921372763789,0.0002121998237574552,1.0855456644059363,541.7819652003886
1.26,2.7942923985542816,0.007503655559794814,0.0005884029495264141,1.0857333668498752,541.5102792642958
1.27,2.7998030570223196,0.007529262009732978,0.0010302477971991927,1.0858885322467526,541.2410375607288
1.28,2.805262805188992,0.00755474081915564,0.001544987728266562,1.0860104560801476,540.9742400896877
1.29,2.810671672621185,0.007580092076337738,0.002140236558359954,1.086098348122404,540.7098868511724
1.3,2.816029699378106,0.0076053158619599475,0.0028238910164626006,1.0861513262536675,540.4479778451831
1.31,2.8213369396930217,0.007630412249756994,0.0036040241535427227,1.0861684100263993,540.1885130717196
1.32,2.8265934669269983,0.007655381307111149,0.004488744803351721,1.0861485139939597,539.931492530782
1.33,2.8317993802254255,0.007680223095595465,0.005486018204471532,1.086090440828202,539.6769162223702
1.34,2.8369548134500717,0.007704937671470958,0.006603443246258932,1.0859928742583445,539.4247841464843
1.35,2.8420599471460144,0.007729525086141634,0.007847982644027696,1.0858543718718443,539.1750963031243
1.36,2.8471150245473393,0.007753985386570834,0.00922564384843966,1.0856733578275888,538.9278526922901
1.37,2.8521203729441718,0.007778318615662226,0.010741110837992635,1.0854481155426283,538.6830533139818
1.38,2.8570764321461724,0.007802524812608344,0.012397330324527816,1.085176780425833,538.4406981681994
1.39,2.861983792307687,0.007826604013209466,0.014195060493417773,1.084857332745448,538.2007872549428
1.4,2.866843244053093,0.007850556250165298,0.01613239631810847,1.0844875907324456,537.9633205742122
1.41,2.871655844684408,0.007874381553341766,0.018204292735441434,1.084065204037883,537.7282981260074
1.42,2.8764230052881237,0.007898079950015043,0.020402115361013953,1.0835876476800912,537.4957199103285
1.43,2.881146604790086,0.007921651465094711,0.02271325750996507,1.0830522166362815,537.2655859271754
1.44,2.8858291384038512,0.00794509612132782,0.025120871257429844,1.0824560212529393,537.0378961765482
1.45,2.89047390937004,0.00796841393948549,0.027603767885931225,1.081795983669831,536.8126506584468
1.46,2.8950852741336837,0.007991604938533547,0.03013654763604605,1.081068835473246,536.5898493728714
1.47,2.899668951620412,0.008014669135788475,0.03269001813275365,1.0802711168147219,536.3694923198218
1.48,2.904232406026977,0.008037606547060046,0.03523195295763407,1.0793991772513243,536.1515794992981
1.49,2.9087853076676065,0.008060417186781643,0.037728224532089655,1.0784491785818375,535.9361109113003
1.5,2.913340064643056,0.008083101068129433,0.04014431748040918,1.0774170999689987,535.7230865558283
1.51,2.9179123939565947,0.00810565820313126,0.04244719010124809,1.07629874565015,535.5125064328822
1.52,2.922521855586095,0.008128088602766178,0.044607404747491884,1.075089755546136,535.3043705424619
1.53,2.9271921945989217,0.008150392277055411,0.046601397607070064,1.0737856190795214,535.0986788845676
1.54,2.9319512098546157,0.00817256923514546,0.04841371190671511,1.0723816925068161,534.8954314591991
1.55,2.936829682604356,0.008194619485384065,0.05003898497128005,1.0708732200536892,534.6946282663565
1.56,2.9418586672013722,0.008216543035389599,0.05148346804732363,1.0692553591155602,534.4962693060397
1.57,2.9470642467624577,0.008238339892114461,0.052765875454357375,1.0675232097468554,534.3003545782489
1.58,2.9524588974004042,0.008260010061903007,0.05391740917707787,1.0656718486090855,534.1068840829838
1.59,2.9580292789855362,0.008281553550544461,0.05498088307819956,1.0636963674795905,533.9158578202447
1.6,2.963722064238243,0.008302970363321255,0.05600896768190648,1.061591916338315,533.7272757900314
1.61,2.9694324283553892,0.008324260505053164,0.057061677141008404,1.0593537509490236,533.541137992344
1.62,2.9750028156457273,0.008345423980137658,0.05820330778243095,1.0569772847341805,533.3574444271825
1.63,2.9802394568848176,0.008366460792586702,0.05949909763974953,1.0544581446104073,533.1761950945469
1.64,2.9849476355602205,0.008387370946060414,0.06101189913457207,1.0517922303060303,532.9973899944371
1.65,2.988975296530974,0.008408154443897774,0.06279914052434603,1.0489757765268564,532.8210291268531
1.66,2.9922465847725044,0.008428811289144666,0.06491030134945291,1.0460054171752216,532.647112491795
1.67,2.994770773577832,0.008449341484579495,0.06738505396980597,1.0428782506659195,532.4756400892629
1.68,2.9966258922818483,0.008469745032736573,0.07025214105759153,1.0395919052273859,532.3066119192565
1.69,2.99792874785701,0.00849002193592747,0.0735289806931138,1.0361446029348285,532.1400279817761
1.7,2.998805513703935,0.008510172196260494,0.07722192652704973,1.0325352211019927,531.9758882768215
1.71,2.999371393421814,0.008530195815658512,0.08132706604973836,1.028763349568287,531.8141928043929
1.72,2.9997208206799764,0.008550092795875167,0.08583141673472137,1.0248293423662729,531.65494156449
1.73,2.9999255551286574,0.00856986313850972,0.09071437562290921,1.0207343622485419,531.4981345571131
1.74,3.000037147138908,0.008589506845020585,0.09594928855159213,1.0164804165989454,531.3437717822619
1.75,3.000091042296852,0.008609023916737681,0.10150502563530261,1.012070383355269,531.1918532399367
1.76,3.000110742882209,0.008628414354873706,0.10734747490523255,1.0075080257305744,531.0423789301374
1.77,3.0001113294375163,0.008647678160534427,0.11344089220492086,1.0027979947374515,530.8953488528639
1.78,3.0001021653804236,0.008666815334728078,0.11974906966206665,0.9979458187890384,530.7507630081162
1.79,3.0000888515549438,0.008685825878373922,0.12623630559256285,0.9929578799652664,530.6086213958945
1.8,3.000074580600963,0.008704709792310071,0.1328681747929493,0.9878413768816985,530.4689240161987
1.81,3.0000610463164152,0.00872346707730063,0.13961210980703864,0.9826042744681249,530.3316708690287
1.82,3.0000490386544,0.0087420977340422,0.14643781133788691,0.9772552413393795,530.1968619543845
1.83,3.000038824009312,0.008760601763169826,0.15331751018754303,0.9718035758050566,530.0644972722663
1.84,3.0000303825630183,0.008778979165262407,0.1602261046943394,0.9662591219013019,529.9345768226739
1.85,3.000023552480408,0.008797229940847652,0.1671411973230869,0.9606321771209049,529.8071006056074
1.86,3.000018114586204,0.008815354090406579,0.1740430524795546,0.9549333937538724,529.6820686210667
1.87,3.000013839776209,0.00883335161437764,0.18091449528198092,0.9491736759187815,529.5594808690519
1.88,3.000010513629895,0.00885122251316048,0.18774076832341363,0.9433640744584384,529.439337349563
1.89,3.0000079474739714,0.008868966787119336,0.19450936068315167,0.9375156818887248,529.3216380626
1.9,3.0000059817085294,0.008886584436586192,0.20120982078412852,0.9316395295282318,529.2063830081628
1.91,3.000004484974799,0.008904075461863602,0.2078335622622882,0.9257464888036012,529.0935721862514
1.92,3.0000033513141484,0.008921439863227307,0.2143736698748172,0.9198471785301879,528.983205596866
1.93,3.00000249656652,0.008938677640928594,0.2208247106478499,0.9139518797212459,528.8752832400065
1.94,3.000001854697922,0.008955788795196457,0.227182553945689,0.9080704591948161,528.7698051156727
1.95,3.0000013744078124,0.008972773326239568,0.23344420291104134,0.9022123029402508,528.666771223865
1.96,3.0000010161677686,0.008989631234248086,0.23960763874851876,0.8963862598902389,528.5661815645831
1.97,3.000000749730037,0.009006362519395279,0.24567167856735947,0.8906005964329177,528.468036137827
1.98,3.000000552084934,0.009022967181839023,0.251635846929296,0.884862961704096,528.3723349435967
1.99,3.0000004058180294,0.00903944522172317,0.2575002608311174,0.8791803634317584,528.2790779818924
2.0,3.0000002978082616,0.009055796639178795,0.2632655275591776,0.8735591538713409,528.1882652527139
2.01,3.0000002182082985,0.009072021434325306,0.26893265465919264,0.8680050251758007,528.0998967560613
2.02,3.0000001596535637,0.009088119607271503,0.27450297114711897,0.8625230133917887,528.0139724919345
2.03,3.000000116653517,0.009104091158116502,0.2799780590274907,0.8571175101626014,527.9304924603337
2.04,3.0000000851263247,0.009119936086950605,0.2853596941693487,0.8517922811484263,527.8494566612587
2.05,3.0000000620451988,0.009135654393856066,0.29064979560476273,0.8465504901416179,527.7708650947096
2.06,3.0000000451709314,0.00915124607890783,0.2958503823515211,0.8413947278550152,527.6947177606863
2.07,3.0000000328505076,0.009166711142174155,0.30096353691234323,0.8363270443898012,527.621014659189
2.08,3.000000023866045,0.009182049583717227,0.3059913746624354,0.8313489844406605,527.5497557902174
2.09,3.0000000173218875,0.009197261403593684,0.31093601840098556,0.8264616243648336,527.4809411537718
2.1,3.0000000125604585,0.009212346601855118,0.31579957740733894,0.8216656103228798,527.414570749852
2.11,3.000000009099734,0.009227305178548521,0.3205841304067231,0.8169611967879806,527.3506445784582
2.12,3.000000006586894,0.009242137133716695,0.3252917119121253,0.8123482848132644,527.2891626395901
2.13,3.0000000047640465,0.009256842467398623,0.3299243014671624,0.8078264595395171,527.2301249332479
2.14,3.0000000034429277,0.009271421179629808,0.3344838153690053,0.8033950265158536,527.1735314594316
2.15,3.0000000024862707,0.009285873270442582,0.33897210050026255,0.7990530464913722,527.1193822181413
2.16,3.000000001794108,0.009300198739866398,0.34339092994416714,0.7947993684148676,527.0676772093767
2.17,3.000000001293715,0.009314397587928071,0.34774200009847445,0.7906326604512878,527.018416433138
2.18,3.0000000009322405,0.009328469814652027,0.3520269290403432,0.7865514388872425,526.9715998894252
2.19,3.0000000006713123,0.009342415420060498,0.35624725592739315,0.7825540948532619,526.9272275782382
2.2,3.0000000004830993,0.009356234404173745,0.36040444124937704,0.7786389188377827,526.8852994995772
2.21,3.0000000003474327,0.009369926767010206,0.36449986777074533,0.7748041230073603,526.845815653442
2.22,3.0000000002497083,0.009383492508586671,0.36853484202716663,0.7710478613798382,526.8087760398327
2.23,3.000000000179362,0.009396931628918434,0.3725105962590457,0.7673682479228056,526.7741806587492
2.24,3.000000000128756,0.009410244128019413,0.3764282906825661,0.763763372669306,526.7420295101915
2.25,3.000000000092373,0.009423430005902289,0.38028901601401655,0.7602313159571269,526.7123225941599
2.26,3.0000000000662332,0.009436489262578602,0.384093796176425,0.7567701609078271,526.685059910654
2.27,3.0000000000474634,0.009449421898058861,0.38784359112899364,0.7533780042676091,526.660241459674
2.28,3.0000000000339937,0.00946222791235263,0.391539299769774,0.75005296573486,526.63786724122
2.29,3.000000000024333,0.009474907305468626,0.3951817628705672,0.7467931958992459,526.6179372552917
2.3,3.000000000017408,0.009487460077414769,0.39877176601040715,0.7435968829151988,526.6004515018893
2.31,3.0000000000124474,0.009499886228198287,0.40231004248027086,0.7404622580289036,526.5854099810128
2.32,3.000000000008895,0.009512185757825743,0.405797276137067,0.7373876000729445,526.5728126926622
2.33,3.000000000006353,0.009524358666303127,0.4092341041895368,0.734371239036878,526.5626596368375
2.34,3.000000000004535,0.009536404953635882,0.4126211199025854,0.7314115588155321,526.5549508135385
2.35,3.0000000000032356,0.009548324619828965,0.4159588752098741,0.7285069992299763,526.5496862227654
2.36,3.0000000000023075,0.009560117664886887,0.4192478832272531,0.725656057409082,526.5468658645184
2.37,3.0000000000016445,0.009571784088813757,0.4224886206619597,0.7228572886125811,526.546489738797
2.38,3.0000000000011715,0.009583323891613312,0.42568153011441395,0.7201093065696151,526.5485578456016
2.39,3.0000000000008336,0.009594737073288962,0.42882702227107405,0.7174107834000747,526.5530701849322
2.4,3.0000000000005937,0.009606023633843797,0.43192547798809605,0.7147604491796283,526.5600267567884
2.41,3.000000000000422,0.009617183573280638,0.4349772502666469,0.7121570912032605,526.5694275611706
2.42,3.0000000000002998,0.009628216891602051,0.4379826661215502,0.7095995529964395,526.5812725980787
2.43,3.000000000000213,0.00963912358881037,0.44094202834565466,0.7070867331177163,526.5955618675126
2.44,3.0000000000001514,0.009649903664907722,0.443855617172826,0.7046175837916328,526.6122953694725
2.45,3.000000000000107,0.009660557119896041,0.44672369184288774,0.7021911094062849,526.6314731039581
2.46,3.000000000000076,0.00967108395377709,0.4495464920721229,0.6998063649057404,526.6530950709697
2.47,3.0000000000000537,0.009681484166552463,0.45232423943316247,0.6974624541037375,526.6771612705071
2.48,3.000000000000038,0.009691757758223625,0.45505713864822117,0.6951585279416548,526.7036717025704
2.49,3.0000000000000266,0.009701904728791903,0.4577453787997149,0.6928937827106684,526.7326263671596
2.5,3.0000000000000195,0.009711925078258497,0.4603891344622995,0.6906674582552274,526.7640252642746
2.51,3.0000000000000133,0.009721818806624509,0.4629885667603803,0.6884788361724892,526.7978683939155
2.52,3.0000000000000093,0.00973158591389094,0.46554382435505276,0.6863272380201527,526.8341557560823
2.53,3.0000000000000067,0.0097412264000587,0.46805504436437984,0.6842120235431395,526.8728873507748
2.54,3.000000000000005,0.009750740265128616,0.4705223532207886,0.6821325889278463,526.9140631779934
2.55,3.0000000000000036,0.00976012750910144,0.47294586746926703,0.6800883650911419,526.9576832377378
2.56,3.000000000000002,0.009769388131977856,0.47532569450990053,0.6780788160099344,527.003747530008
2.57,3.0000000000000018,0.00977852213375849,0.47766193328814793,0.6761034370959582,527.0522560548042
2.58,3.000000000000001,0.009787529514443907,0.4799546749361157,0.6741617536193877,527.1032088121261
2.59,3.000000000000001,0.009796410274034627,0.48220400336794345,0.6722533191839928,527.1566058019739
2.6,3.0000000000000004,0.009805164412531112,0.48440999583225164,0.670377714255785,527.2124470243477
2.61,3.0000000000000004,0.009813791929933795,0.4865727234244661,0.6685345447464263,527.2707324792473
2.62,3.0,0.009822292826243065,0.48869225156167895,0.6667234406521121,527.3314621666727
2.63,3.0,0.009830667101459273,0.4907686404225666,0.6649440547481469,527.3946360866241
2.64,3.0,0.009838914755582741,0.4928019453547313,0.6631960613390351,527.4602542391013
2.65,3.0,0.00984703578861376,0.4947922172517098,0.6614791550635516,527.5283166241044
2.66,3.0,0.009855030200552601,0.49673950290176044,0.6597930497539843,527.5988232416333
2.67,3.0000000000000004,0.009862897991399501,0.4986438453103874,0.6581374773485023,527.6717740916881
2.68,3.0,0.009870639161154684,0.5005052839984778,0.6565121868554131,527.7471691742688
2.69,3.0,0.009878253709818346,0.5023238552777818,0.6549169433679278,527.8250084893755
2.7,3.0,0.009885741637390675,0.5040995925053554,0.6533515271279311,527.9052920370078
2.71,3.0,0.00989310294387183,0.5058325263185031,0.651815732637167,527.9880198171661
2.72,3.0,0.00990033762926197,0.5075226848516287,0.6503093678141864,528.0731918298503
2.73,3.0,0.009907445693561223,0.5091700939363277,0.6488322531953711,528.1608080750603
2.74,3.0,0.00991442713676972,0.5107747772859538,0.6473842211783061,528.2508685527963
2.75,3.0,0.009921281958887572,0.5123367566658131,0.6459651153057865,528.3433732630581
2.76,3.0,0.009928010159914883,0.5138560520500653,0.6445747895887355,528.4383222058457
2.77,3.0,0.009934611739851747,0.515332681766315,0.6432131078663288,528.5357153811592
2.78,3.0,0.009941086698698249,0.5167666626288334,0.6418799432016496,528.6355527889987
2.79,3.0,0.009947435036454465,0.5181580100612729,0.6405751773112274,528.7378344293638
2.8,3.0,0.009953656753120467,0.5195067382096633,0.6392987000268522,528.842560302255
2.81,3.0,0.009959751848696323,0.5208128600464415,0.6380504087880977,528.949730407672
2.82,3.0,0.009965720323182086,0.5220763874662054,0.6368302081640388,529.0593447456149
2.83,3.0,0.00997156217657781,0.523297331373822,0.6356380094026893,529.1714033160836
2.84,3.0,0.009977277408883543,0.5244757017654843,0.634473730006742,529.2859061190783
2.85,3.0,0.009982866020099332,0.5256115078032716,0.6333372933342467,529.4028531545987
2.86,3.0,0.009988328010225216,0.52670475788371,0.6322286282229144,529.522244422645
2.87,3.0,0.009993663379261226,0.5277554597008028,0.63114766863678,529.6440799232173
2.88,3.0,0.009998872127207403,0.5287636203039816,0.6300943533340309,529.7683596563154
2.89,3.0,0.010003954254063772,0.5297292461513518,0.6290686255548305,529.8950836219393
2.9,3.0,0.01000890975983036,0.5306523431586213,0.6280704327280502,530.0242518200891
2.91,3.0,0.010013738644507197,0.5315329167440576,0.627099726195847,530.1558642507648
2.92,3.0,0.010018440908094298,0.5323709718697716,0.626156460955092,530.2899209139664
2.93,3.0,0.010023016550591688,0.5331665130796382,0.6252405954146957,530.4264218096938
2.94,3.0,0.010027465571999388,0.5339195445341118,0.6243520911679185,530.5653669379471
2.95,3.0,0.01003178797231741,0.5346300700421891,0.6234909127788137,530.7067562987263
2.96,3.0,0.010035983751545774,0.53529809309075,0.6226570275819818,530.8505898920314
2.97,3.0,0.010040052909684488,0.5359236168714826,0.6218504054948575,530.9968677178623
2.98,3.0,0.010043995446733569,0.5365066443055925,0.6210710188418025,531.1455897762191
2.99,3.0,0.010047811362693027,0.5370471780664704,0.6203188421893067,531.2967560671018
3.0,3.0,0.010051500657562875,0.5375452206004868,0.6195938521916351,531.4503665905103
