PEEQ,C1,C2,C3,C4,C5,C6
0.00011,5.240277422893727e-09,0.009999999999999998,0.043959846660588504,0.8661109583435159,509.3079441364793,260.34556564591765
0.0002,0.5303435114993219,0.0032085382097487717,0.06384081126719916,0.7489817799354069,527.9001564049162,280.0296597099864
0.0003,1.1052963807093812,0.0018842612281007507,0.07306392908050409,0.47013685401204003,567.5199492797657,197.82864674106594
0.0004,0.836789089982938,0.0002857653297149034,0.07667001852682649,0.2653391534745953,532.9925676948475,56.88425758126423
0.0005,0.9761174836071084,0.007400154175562479,0.7791933610449951,0.2051080314392962,537.7689638258043,76.83232914856234
0.0006,2.201723634260101,0.007987019413650213,0.7073784699094243,0.24409624975974578,553.3350945940597,127.23734194222396
0.0007,2.928326340816252,0.007660996038824604,0.614482267444252,0.32746832228439243,563.622953427469,160.36956499446347
0.0008,2.9494592659308227,0.007189850660559156,0.5694605870747664,0.36841654296149007,570.1840312133788,173.83517167961745
0.0009,2.9686234219273806,0.0069952755964865975,0.5507507363298753,0.3884944032570232,574.0720736883829,181.12191354566164
0.001,2.9863720594409617,0.006943159732292793,0.5485930747545764,0.3954022849142847,576.2895862455549,185.12152294578513
0.002,3.126432244236991,0.00691283196358414,0.5768985503844074,0.4112452562228521,584.0884678055863,203.03472606911515
0.003,3.2330790071225843,0.007652313473177245,0.7111678020593492,0.3269825612948029,577.59042728194,187.96276977812843
0.004,3.0679365349703205,0.009972272231343489,0.9524343721500573,0.1457297638396074,557.8874667776741,112.36287316781444
0.005,2.5152623203635742,0.009999829610770566,1.0079329367551306,0.11995605735079787,551.1928246122271,84.58878889103465
0.01,0.7975739210869222,0.0010594254830172368,0.6318343676022482,0.13642420384162246,589.4579521409686,94.22499637283889
0.011,0.5079820709180732,0.003183085615041045,1.0268794752067905,0.10152664430892262,564.425175125465,64.96874226534666
0.012,0.5550430936362075,0.0017996576277069987,0.9081732270484044,0.11205361851891275,579.8908450887717,77.751103762619
0.013,0.4928379183099662,0.002971938338381947,1.0379032679824116,0.10301646953562488,559.6553827277979,58.04572089564379
0.014,0.49485242019088804,0.0029820596717106225,1.0453060051105165,0.10667885115957454,556.6859316838732,55.54614555310992
0.015,0.5055932890424816,0.002627507842885771,1.0247137090432472,0.10328504663404715,567.594840475693,66.00649656029822
0.016,0.5670239360905511,0.002118050977770282,0.9601215906180827,0.11723008178209883,578.2113760508868,82.01408427021877
0.017,0.6024162140169438,0.002757239490703396,1.005703548012591,0.12198635828175523,575.5710025913293,83.60746510620424
0.018,0.5437339295421793,0.0026482588861257007,1.0268196406543342,0.11147190431526033,570.4573890581516,73.87821124401384
0.019,0.5572569822960066,0.003215353021311989,1.0652369705937568,0.11086027039697235,564.3432332797399,69.83026263401615
0.02,0.6017463793862922,0.004044428348164733,1.1035793572527466,0.14387344130183147,544.5946937953922,50.692536801890306
0.021,0.6330849398493168,0.004257210675502005,1.1104278053512955,0.12896877066841403,548.5002354469475,56.630717736099015
0.022,0.6699244054042445,0.0045027772596020026,1.1176827979891986,0.12869694981726426,548.9073028716094,58.53002261628055
0.023,0.70697075251164,0.004705310776142519,1.122905432681709,0.12614518065318392,550.625048143432,61.973282145925886
0.024,0.6740204670687808,0.003858290567662951,1.0872545811266585,0.12518307532605844,565.6230401084767,80.86702793405067
0.025,0.7158625472717071,0.004232795467395749,1.101615559155196,0.12608541596998504,563.3902582133999,80.04265203769236
0.026,0.7673060433533224,0.004632351478572643,1.1149330297201108,0.12698865490613354,560.9806565068964,78.79890865105345
0.027,0.8824296488871028,0.005508485190125719,1.1403030492088075,0.128878722541909,552.9345255867266,70.21202000116386
0.028,1.0082968495456275,0.006199133537654554,1.1554274417133412,0.15194153496300664,542.9861976680791,57.723919915781316
0.029,1.0928079639343002,0.006528684092932856,1.1612531853952097,0.18960978404932616,537.8544630850965,50.400677789363
0.03,1.1654600456885098,0.006761106256180878,1.1649198789046502,0.16637177138116738,540.4151276147934,55.42961078759801
0.031,1.2444776573758476,0.007000369353306298,1.1685868415261216,0.1625924155492926,541.0073298414592,57.14279635558226
0.032,1.3149005641081932,0.007182755493906117,1.17115097326183,0.15309063323447705,543.0108591586677,61.087980027016
0.033,1.429161713040965,0.0075165336883891605,1.1761944053374063,0.1721220224088569,539.5293907164995,56.02195474109182
0.034,1.4746807887075222,0.007578014897019758,1.1766676902680446,0.1498258155445787,544.224099494776,64.43177011732944
0.035,1.623580859374966,0.007976057144818563,1.1824656911226719,0.17006336760775032,539.8099963191387,57.686730450413286
0.036,1.70206232983395,0.00812417089643824,1.1842955403891993,0.1590314523479543,541.9008566442403,61.851496926473
0.037,1.8129822477683977,0.008353544357680449,1.1872961812734493,0.160964629801286,541.5285766612432,61.75192781797457
0.038,1.8665712170323632,0.008417272547823875,1.1879003921214732,0.1526836076976793,543.9527656434732,66.39443098219353
0.039,2.04051495425174,0.008775201749838021,1.1926133970462662,0.16241772086176012,541.3274445352463,62.368324638170655
0.04,2.1678734492728013,0.00899411460990192,1.195311988263546,0.16442268773134375,540.9492196790787,62.128076047843095
0.041,2.2950822249999643,0.009197089831018489,1.1977623215375555,0.16530005137398338,540.8159696476527,62.2896957706722
0.042,2.426652461151834,0.009394974183075054,1.2001156562972832,0.1660492424111575,540.7095354901489,62.46991213552573
0.043,2.5122320135360146,0.009496522349909173,1.2012842592914659,0.16080945099598756,542.0295215129029,65.2285522287216
0.044,2.5743292576817938,0.009552850901544322,1.2019134459750307,0.1566956633567469,543.4787686957945,68.1757411722195
0.045,2.633303600169189,0.009603140141048742,1.202477747436841,0.1545389329278097,544.6259931444106,70.55451377693538
0.046,2.717779244425887,0.009696602694760864,1.203581387822674,0.15400257555546,545.195759268938,71.89542804924395
0.047,2.6089610357850526,0.009455865148975577,1.2004577376895054,0.1517242367704438,548.0032387944226,77.15067814500703
0.048,2.3330877850835505,0.00886748945387493,1.1917858336178988,0.1532455559704271,552.1664556909425,84.68431743261274
0.049,2.7138691835189297,0.00954287769103263,1.201445656577191,0.1526786173158484,549.1014203069242,79.7189457108586
0.05,3.020468046765255,0.009994187244155902,1.2072151149644164,0.15380161853858243,547.1756696929215,76.59187786286644
0.051,3.0440000727696668,0.009985630577116354,1.2070818354102018,0.15393186084906157,548.0333308257261,78.39748934012789
0.052,3.051866942785056,0.00995619539640069,1.206724079290524,0.1543624697626831,548.8877397721582,80.18176394546863
0.053,2.957004932957955,0.009769628501068172,1.204281094164082,0.15539463888211305,550.4456239516256,83.2183188904301
0.054,3.045019399733066,0.009873021553135894,1.205828582855932,0.15579168154127368,550.4825719690832,83.47264432725518
0.055,3.058697730008537,0.009859539937582885,1.2057592097774468,0.1567639796749824,550.9721262386284,84.56246939496111
0.056,3.1607060912572553,0.009999999999999998,1.208395194103048,0.15693651472273706,550.503268126253,83.77677670239495
0.057,3.1851697846801823,0.009999999999999998,1.2084079819709768,0.15779772277661258,550.9920096599714,84.86379850982202
0.058,3.1886981671559096,0.009936788308625091,1.206527946524479,0.15949175730827614,552.0609187489491,87.23741687548755
0.059,2.889065122396979,0.009434766429513849,1.1990693980195262,0.1637722924959501,554.5627261532571,91.97505072322463
0.06,3.254246331863379,0.009999999999999998,1.2084927090550246,0.16059454872526113,552.2722206633197,87.74159701071474
0.061,3.102689927813018,0.009710518082469883,1.203269870260771,0.1640602410158887,554.1143560412912,91.53644847765244
0.062,3.315293205719767,0.00999341945879387,1.2074711766183215,0.163179936684404,553.3087708828616,90.21086080417902
0.063,3.3087524922197646,0.009956440696768768,1.2070224690957017,0.16441315437154935,553.7761949137099,91.21336797373475
0.064,3.0436061499013625,0.009526994900287265,1.2003302988672906,0.16888572242087535,555.7671326549643,95.06076722242045
0.065,2.91516094549249,0.009286549091209956,1.1961951461660767,0.17225935484936303,556.9807661815341,97.44265156078258
0.066,3.165929225959721,0.009660666228912443,1.2024940565002578,0.16993942773569212,555.8054224830578,95.42231906486923
0.067,3.41133961476941,0.009998561653707546,1.208097665090802,0.168008212011757,554.7212176375713,93.43807227216531
0.068,3.3915920567707465,0.009937152971026032,1.2069085933602086,0.16967589708945457,555.3010044097637,94.73387035483853
0.069,3.1395940984395567,0.009541773739324213,1.2005518750036603,0.17425110286519763,557.0075562409941,98.03681904514652
0.07,2.3199920187228438,0.007920213391480701,1.1648631528949558,0.19645499669070413,563.7358386293959,110.4302405137108
0.071,2.3004086819477774,0.007838800511158525,1.1622511040225736,0.19920434319604027,564.2925203366475,111.5724148292838
0.072,2.3730413784520223,0.007989198937518389,1.1662471514076815,0.1979875314384855,563.8207997627303,110.8748303804164
0.073,2.4342731549053234,0.008106164568249672,1.1692249392198908,0.19733993457356,563.503247845815,110.43862798252111
0.074,2.242840491244707,0.0075928364028397585,1.1538043401810112,0.2077625406051832,565.9576224038128,114.95395320318954
0.075,2.1651032801966696,0.007339415614251412,1.144881428455707,0.21424119097951305,567.3219649202853,117.49583218946248
0.076,1.9472738334143123,0.006560022437889916,1.1122312315690521,0.23449680878006288,571.5109114416571,124.88582385372644
0.077,2.173956488424134,0.007303966701986187,1.142887210698096,0.2177004308129267,567.8230368570169,118.63558422703699
0.078,1.9687171160821926,0.006568920028562909,1.1114913458742333,0.23727536303400582,571.7828022225776,125.63236603721487
0.079,2.1623601610061143,0.007209178351513923,1.1386527606689385,0.22244139759761103,568.5975310615264,120.23624868825875
0.08,2.2558499314490135,0.007457512810428904,1.1474923261906964,0.218191381698908,567.5581124845305,118.50920640150923
0.081,2.44551056136567,0.007927906582003512,1.162685989165621,0.2099266688000745,565.590492995931,115.07837864238554
0.082,2.4464550946982797,0.007907342786771675,1.1619142460251755,0.2114136286632647,565.8257103236726,115.59274154521526
0.083,2.4638937844182434,0.007927295698806043,1.1623928949714855,0.21211216577405229,565.8822875417173,115.7798065629652
0.084,2.5682107601920285,0.008148502818416167,1.1688589082077983,0.20905353444772365,565.0867084347705,114.40820431570425
0.085,2.5059613672722243,0.007985253356306033,1.1639441785042948,0.21309065970747135,565.9098548455776,115.98562531292428
0.086,2.3905046474728127,0.0076939404992705405,1.15501665884361,0.21951328119966476,567.3413428928387,118.46307409198785
0.087,2.263808410689209,0.007614278256204113,1.1626611311265913,0.2137341183392369,567.1227253365242,115.26455643377965
0.088,2.1166423461156123,0.006812844607985346,1.118922273001899,0.2435216292228153,571.8438568213135,126.80396485284646
0.089,2.2125011796534757,0.007107587476791662,1.1317980291014142,0.23672682025644023,570.4519872090913,124.43633518024716
0.09,2.384662602708364,0.007583242222921503,1.1501438985911818,0.22637291341468319,568.308221443777,120.67583902389919
0.091,2.2931581918532946,0.007309054545947759,1.1396819811735377,0.23375893376937718,569.7029414645989,123.2431904584347
0.092,2.3423214326762456,0.007429725879448635,1.1442434183685557,0.23184138057257966,569.2462190187971,122.4871291570251
0.093,2.452563856843027,0.00770490494270103,1.154186289674567,0.2265151302490762,568.1060213669683,120.48379152824063
0.094,2.4742289342241945,0.0077426447085358705,1.1554424335613,0.22658818373023054,568.0493378717423,120.43206970429797
0.095,2.657189178743468,0.008154873864192308,1.1687465230038347,0.21897639836146782,566.4115892016873,117.47233747587067
0.096,2.5069880207982562,0.007791861978091193,1.1570699475247428,0.2272507700878358,568.0472547085474,120.52236210904039
0.097,2.542809321353322,0.007863620329665694,1.1594903204591795,0.22654167024266422,567.8407743760516,120.18727272541189
0.098,2.546328152174142,0.007857483222010825,1.1592857630834765,0.22748799942385461,567.968509367302,120.46159171642076
0.099,2.5835171628783096,0.007931430049382432,1.1617680068891314,0.22670862806854764,567.7530900641307,120.10350297117961
0.1,2.5667897692337247,0.007878388768245415,1.1600187243826072,0.22862220279570944,568.0758187689859,120.73288902336343
0.11,1.9033977577854033,0.005056744319567988,0.9815199525606813,0.3404705483885459,585.489373747485,151.20776934806676
0.12,1.946025325886181,0.005160694187810463,0.9900068501234623,0.343352073631503,585.3252737952145,151.30653927256864
0.13,2.120234261511894,0.006123828311822626,1.0742877900493593,0.30197030258243873,579.1176683160146,141.0454909571408
0.14,2.1291544506335343,0.006085979542753285,1.0725275231745908,0.3085691045195221,579.8000505925913,142.28027992192008
0.15,2.078195000392974,0.003420631107317041,0.6483013338554596,0.5263724602829063,605.1281547321965,182.79161963676697
0.16,2.4923683370460696,0.0073065668117940534,1.1468613578741886,0.27219342629528215,574.0328427509469,131.95153926437348
0.17,2.85452757182014,0.008167022356081627,1.1831833956771332,0.2524603096413815,570.7842285259887,125.77793228564332
0.18,3.0342203824972462,0.008523628713896579,1.1973920789501005,0.24670447972587928,569.7914780544899,123.7020297234031
0.19,2.810704310506354,0.008085508115409867,1.186219776954234,0.25790649778681934,571.6301634957134,126.9910081623839
0.2,3.185349714193473,0.008816060472443557,1.211697836654582,0.2438752946610703,569.3273113891087,122.37258872045973
0.21,2.5396518956277943,0.007480917576795409,1.169366814687657,0.27554012748368323,574.4197271773173,131.73476408548578
0.22,2.5638925905884733,0.007570988364150989,1.1763517144192372,0.27386006320180273,574.1983812007591,131.09402857360635
0.23,2.550699001915694,0.007568228359291148,1.1795379918177145,0.27448867253934034,574.3427806867942,131.11459359007972
0.24,2.6076563362327607,0.0077442667693108196,1.1897134541468515,0.2703451963066205,573.7681966983558,129.8048051916429
0.25,2.743526713969063,0.008091484719727305,1.2052778887034186,0.2623920384481208,572.600654743342,127.3758998696696
0.26,2.9159621652378664,0.008480889614514566,1.2205921845067622,0.25432885530615373,571.3965116241458,124.84121396252922
0.27,3.2757531477826025,0.009148410508161042,1.241212556027314,0.24225533810575003,569.5033836068031,120.92723059103741
0.28,2.348539793829331,0.007220559141053483,1.1820649872731748,0.28415890732017046,576.185043851858,133.13543407327887
0.29,2.6783544617399855,0.008104119924745344,1.2184947612446884,0.26216124018271725,572.9176465776909,126.89754531867679
0.3,2.858633303076011,0.008520850556564562,1.2340454228905076,0.25351480352628036,571.6410029250783,124.22869611930223
0.31,2.773525096126379,0.00839187977367763,1.2334498641703175,0.2557907559138837,572.1120916024057,124.84504022748354
0.32,2.8953323106217437,0.008674157811341171,1.2441647678063013,0.2502215860913105,571.3196996926068,123.07490263932394
0.33,2.9809238495471115,0.008873851114363158,1.2521005521895057,0.2464541460693112,570.8125214555888,121.83594700631636
0.34,2.9812205000189245,0.008916140248484087,1.255972465452337,0.24543847068614247,570.7574586171273,121.4594721623559
0.35,3.6341947122489953,0.009999968172661742,1.2821356111378848,0.2282547802545202,568.0303576769226,115.54252650451755
0.36,2.8422438042287905,0.008746034996522224,1.257539273591996,0.247518449127383,571.3331852462555,122.01484281060588
0.37,2.6362005174443044,0.00837623469996837,1.2509094977954562,0.25353316419591043,572.4380124783272,123.81698002960675
0.38,2.884279027154227,0.008913455568036502,1.267038286384774,0.24385968283296644,570.9645865297946,120.77798099228474
0.39,3.3668486222435194,0.009745060618467945,1.2864547111555076,0.23153493638725872,568.9881632065452,116.68971002512615
0.4,2.624674865652917,0.008495042332631183,1.2625351372650049,0.24967079237485693,572.1751773053753,122.51921182274602
0.41,2.769369728966429,0.00883321902513913,1.2733017797484014,0.24355328741833265,571.2803525144074,120.57852165323705
0.42,2.809734515673716,0.008955673161057992,1.2786252750228813,0.2411180113485575,570.9934915672044,119.77369890268274
0.43,3.290955149214946,0.009798679919940422,1.2971951461187503,0.22922563656362785,569.0668380385888,115.80402921935439
0.44,1.677217036768262,0.005600748748339651,1.1552583654528545,0.3186732646390086,583.3641389311898,140.5747744034007
0.45,2.0864153653724884,0.007405088907838188,1.2453542545169782,0.26652608287104673,575.5778609786648,127.30318027406832
0.46,3.259628973048781,0.009878616584762034,1.3055410255279243,0.22687819484729085,569.0183993775148,114.94579600879092
0.47,2.885826173431364,0.009320342864913839,1.2983094618586164,0.23317596831237694,570.2504477557869,117.07518096375186
0.48,3.284300748999106,0.009999999999999998,1.3119658146395272,0.22452259022935234,568.8441669602422,114.09994160983217
0.49,3.252160444824189,0.009999057732339962,1.3143202640763254,0.22392460520731233,568.8607984483085,113.81997229199207
0.5,2.3448992272859774,0.008371234894817853,1.2861079055407791,0.244590651619399,572.6110498973675,120.70558256172646
0.51,2.2707012752655773,0.008435655204114486,1.2962141391812607,0.23757420483915398,572.1398635099273,118.02968178705127
0.52,2.2554323221176267,0.00825949258683689,1.28855255920893,0.2447294181798508,572.9001281797777,120.72013047997133
0.53,2.959764387293503,0.009713963420372496,1.3185112444196863,0.2250101057441852,569.5448175628185,114.24216624914425
0.54,2.133871537307124,0.00805445253582071,1.2887016682341537,0.2462654668468126,573.4341607116338,121.1692947022312
0.55,3.084108168631607,0.009999805709535467,1.3269219276889292,0.22087153239293236,569.0362525232629,112.78122589261827
0.56,2.3844766320013013,0.008764151523878076,1.3087984516888747,0.23444977287142865,571.6213062694171,117.41076552065486
0.57,3.0195001372969563,0.009999146799804357,1.331400632676259,0.2194348168480918,569.056841140941,112.1810273790297
0.58,2.9896868329065764,0.00999793262760862,1.3334232908419568,0.21885814334180567,569.0379947233313,111.97797984829884
0.59,2.0891843026200427,0.008206196234444293,1.3043238803055646,0.239710378212013,572.9563345183401,119.0859309313095
0.6,2.1822390683562185,0.00849644082827781,1.3126251136984324,0.23491685168094872,572.2278045035729,117.54699472016807
0.61,2.1306035062225006,0.008419570822699,1.3133418039208806,0.23513775838567133,572.3996580182402,117.61625545073989
0.62,2.263170798457934,0.008790280144593323,1.322487605704072,0.2296990678819764,571.5362279259392,115.82800302257311
0.63,2.4543087302958777,0.009251580719844603,1.332188054630742,0.22376718309616553,570.5629424575858,113.81446675037054
0.64,2.220680053723001,0.008792135840042424,1.3267355130346774,0.22820041601471264,571.5168977855078,115.32881480743585
0.65,2.3953666529362225,0.009225930803408637,1.3357903570196883,0.222693694222381,570.612537332787,113.45072221331931
0.66,2.517205593367837,0.009517783955286005,1.3419732478148663,0.21908824728451368,570.0533081034672,112.18940223293258
0.67,2.308647082999146,0.009138117695560366,1.3383941455822514,0.2222498475801435,570.7798727073432,113.30723021205878
0.68,2.7298011669026954,0.00999763656653087,1.3518883726556203,0.21347563825740612,569.2178031275058,110.17462690358562
0.69,2.6983843228212803,0.009998549289055287,1.353986164880277,0.21264068838747527,569.1970286018568,109.81719154746837
0.7,2.63233812751123,0.009916670824052488,1.3544878317408997,0.21299647588298895,569.3649026909811,110.01903897320749
0.71,2.6489604757091545,0.009999909206400455,1.3574343383893486,0.2115232105928774,569.2146358403132,109.47514926331814
0.72,2.626819462040239,0.009999707772500284,1.359013678944532,0.21107404633245327,569.2259724949831,109.33752347764114
0.73,2.5932132074938843,0.009999648979239524,1.3611185635474816,0.21017623069001834,569.2064236498303,108.95193791099739
0.74,2.573029079275556,0.009999906784237888,1.3626003295379,0.20978748304612596,569.2272145185209,108.84661343958635
0.75,2.544302755001489,0.009998829239546606,1.3644200024396362,0.20908912632855878,569.2190253405973,108.58300306429066
0.76,2.5196435197408693,0.009999706188883387,1.3661021054393205,0.2085045853487342,569.2233999748306,108.38206403382222
0.77,2.5025243824406593,0.009999860273787343,1.367424052962664,0.20821203764529742,569.246548733439,108.32633951994627
0.78,2.477788768176104,0.0099998532991814,1.3690750261849314,0.20762330040620802,569.2468142239329,108.11671939338994
0.79,2.434230389464457,0.009962243719284659,1.3702835743278685,0.20735325105885438,569.3107915335864,108.02352211141638
0.8,2.4291648633546536,0.009998870306348067,1.3722847016748998,0.20650238201194127,569.2546655413522,107.71441845879653
0.81,2.404264051437995,0.00999978078859855,1.3739527493938952,0.2058706842291769,569.2485261600376,107.47951999559433
0.82,2.380643519155653,0.009997783890271608,1.375455912092834,0.20536280556810643,569.2547591273146,107.30934600492154
0.83,2.3576009376822546,0.009999994884810277,1.3770675724860904,0.20475927668710042,569.2486696590314,107.09052164968136
0.84,2.324274299135988,0.009979709297511848,1.3784020137619915,0.20434853000243788,569.2778923850666,106.95142148326869
0.85,2.310957910919585,0.009999995557727853,1.3801478691108464,0.20363661580773473,569.2456635412221,106.6923523606306
0.86,2.285958623455381,0.009996523094183415,1.3816432684329027,0.2030939291960405,569.2478891052331,106.49868075480346
0.87,2.1368803483861862,0.009728502196634667,1.3805046323102945,0.20438726288370032,569.6380128122328,107.01780226800211
0.88,2.2413216907329856,0.009999578517688826,1.3846929039805218,0.20194462812474925,569.2366178437667,106.08501888817979
0.89,2.216740972860069,0.009999799861399006,1.386270196534104,0.20131117403990328,569.2271070976863,105.84164605542267
0.9,2.194274168422955,0.009999999999999998,1.3877439712762663,0.20075571153400895,569.2227249314377,105.64199637379838
0.91,2.171697356845146,0.009998516730427797,1.3891979530327776,0.20022110175442898,569.2232222494554,105.41549519868718
0.92,1.9787119951989667,0.00960926372193051,1.3868937358695186,0.20227344259915098,569.7741959926973,106.28722202959462
0.93,1.9601474859522505,0.009614180453078146,1.3884292018516722,0.20165298802511064,569.7569541790541,106.06334369184859
0.94,2.1061124894149246,0.009998892881282603,1.3934480344327969,0.1986092489356911,569.2078957872842,104.87715803353979
0.95,1.9363449330720592,0.00965588309213612,1.391761678013221,0.20021459155595261,569.6762735514654,105.53566269526809
0.96,1.9822020568504097,0.009815155468868636,1.3946622305391314,0.19863442613398066,569.4436537831347,104.9273220422514
0.97,1.8703694774387702,0.009592452716267493,1.394053916904463,0.19946784472540835,569.744774306698,105.27903743263222
0.98,1.7560818723475913,0.009343215607683713,1.3931146058507464,0.20050039145078435,570.092556217478,105.70616384346683
0.99,1.743593331307483,0.009360633824949892,1.3947317535646677,0.1997908678022834,570.0520776390854,105.44607521443356
1.0,1.6097351435714278,0.009026222952208974,1.3928482970283624,0.2014134256246436,570.5365593036616,106.1014840057903
1.01,1.6408389384311077,0.009172588441397324,1.3957822546534995,0.19982114294242667,570.2964217561059,105.49719289061605
1.02,1.3420188379023885,0.008217698131481871,1.3866842730966067,0.20600522599183038,571.8234235946102,107.89245633267795
