PEEQ,C1,C2,C3,C4,C5,C6,C7,C8,C9
0.00011,0.7675868363114754,0.008762862054065068,0.9370592496477911,0.28610048174744607,668.5897528670702,179.23200033270825,0.41152212386878306,432.68435681182893,59.90050244464391
0.0002,1.1200390787578886e-07,0.009999561497506549,0.9905329693689784,0.12083918701786385,606.9761953838236,191.27480339229072,0.20111315942319816,446.35896159770243,61.0357062997237
0.0003,0.36171056524576234,0.009801340340774262,0.9701006945176186,0.13323929660017597,466.78225726916656,71.66592610770303,0.10534174148467411,561.6394766294974,171.38503657304986
0.0004,1.8196859810795418,0.009787353117929784,0.8881458951703837,0.19855058815611723,478.9762240842895,103.07342655516987,0.11290613225667791,652.9109215456845,196.79372089723793
0.0005,0.10738643528507653,0.009999805466470734,0.9835860469540146,0.15405296718474143,498.98612797458554,92.07951417150653,0.5748771639903941,322.33503795817336,11.961946954206027
0.0006,0.8106848365759572,0.008561049524092422,0.930876919995478,0.12859101364167078,530.7442767923611,132.65797578014576,0.06127397744394039,455.28591906032943,57.5772182420473
0.0007,0.6345097232785084,0.007946164261941727,0.9367727807836596,0.12198390660360575,520.4811869439786,119.62679494000082,0.03655981006287892,466.69313902030706,57.063103753130314
0.0008,0.752742043665063,0.007900640824609038,0.9235211962164132,0.12489452584481929,521.5031842664904,124.8423380693414,0.031477049241674146,467.9799850545162,55.58243854581855
0.0009,0.8467471096726643,0.007542465240972656,0.904336583202747,0.12776493365951355,502.37831298928523,103.91923865875388,0.0364000655237876,596.4825179844552,196.402280611642
0.001,0.5189637874476518,0.007467484302446622,0.9405429868767355,0.15942958389612052,520.5162829090402,61.6752882522257,0.024049822863032706,428.632018851689,93.66457349297131
0.002,1.962627813169901,0.006899564070554089,0.708297456667642,0.25895091656225633,506.42446290463766,153.24422200996693,0.14441887570889642,641.9031644292572,64.32282788241683
0.003,1.429754323726946,0.007896784882362954,0.8518133620363633,0.1388666798347646,528.5722527334447,147.7415676829109,0.01471984935234101,492.9802985716221,95.97508952649947
0.004,1.2323548008780132,0.007496183677646723,0.8596215705295392,0.13172183616616215,523.3020153110035,135.94346630036557,0.009144757519359187,542.4200798446046,105.98769202872212
0.005,1.2486964360343005,0.00687568157142078,0.8276121818517059,0.15071854516503694,540.5056746425688,146.16758040822174,0.01626805713811779,451.5660529106081,105.8598611005117
0.01,1.1398400162943123,0.006485019512515066,0.8205511085923137,0.14524160947082665,528.8141726287428,152.13393950515095,0.019725345625858363,567.5163225595178,92.26148834278472
0.011,1.0593873373940808,0.006055781292848202,0.8117325123402827,0.14496728814090987,526.9953934333442,149.93206381716004,0.0258101991302455,587.1111410099373,102.101167736775
0.012,0.9692762770003214,0.005300002178729763,0.7794408177618406,0.1393598233743311,556.5913918073013,146.09479418625,0.04798930571615418,491.4910815915177,178.54254160887433
0.013,1.1319578640257746,0.005142139368915585,0.7252935686579055,0.19717964535872765,541.0506568578857,177.32752188510665,0.029149429447904156,605.9114460398156,135.22319742199414
0.014,1.2101233796204351,0.0063679880931259815,0.7849962267790295,0.11278631831940478,563.5978874380413,135.17885405898537,0.09009707983489984,492.1320304176352,188.8574067828039
0.015,1.0336862561319873,0.0057061386646494044,0.7812956207578375,0.11381478281581198,560.4410393320453,133.04185793450222,0.08219014220030255,499.0855031543927,192.9132037399754
0.016,1.0559455818838317,0.005503095558029306,0.7660837461844817,0.1217291372529981,571.6621736711152,138.8024998547376,0.08858343033381175,492.4977974960222,177.5523065480249
0.017,0.9820421096392736,0.005077143342461329,0.756487814798218,0.10896808050463969,572.1389316123515,136.79829688175053,0.09887110718326708,507.8416894626228,179.89246841709067
0.018,1.1460506548228384,0.005799310116440373,0.7567142504676762,0.09688599409974236,568.140654801691,129.81359173703123,0.12257712670616144,512.1052635936003,199.12339153312098
0.019,1.2061418115744242,0.005785854291805699,0.7375569679013533,0.13130202563345425,576.3031459397262,142.91512516864523,0.11228401631679834,490.108635683542,199.72349780804325
0.02,1.1372507738393371,0.006251790627870094,0.7833013875704091,0.14442185257935886,565.7403613540326,132.61074831002605,0.07506799521537962,451.5921254850105,185.60472140107558
0.021,1.4421743052302196,0.0065053960687956785,0.7422857459104052,0.17967742370927592,523.9305475146245,199.96751444646048,0.06246588315391617,574.9491221344512,113.673086153557
0.022,1.1844101708654204,0.0063594965189579765,0.7849834850106162,0.13042956684611628,569.7820366976185,127.18106780029619,0.08866835520600384,468.53685362839815,178.93679036155353
0.023,0.9923559069915238,0.005868644001137166,0.795257188469416,0.11001541614352432,560.8247296057909,116.71654486178191,0.08646855025241292,490.1648855712449,191.2528815776273
0.024,1.1349703281282975,0.005720664848021879,0.740525003243327,0.16734405932629265,573.3804072753121,142.73081473645564,0.08822585100753202,450.0945169038098,198.94496882289152
0.025,1.0765501007786709,0.005558822504877139,0.7432463904774499,0.16821198384660016,571.7536864685857,141.33826641310355,0.08289927971118193,447.05410223565156,199.7333392865442
0.026,0.7471004464541592,0.0038327038536091285,0.736261808044087,0.1600965154523473,565.2843269982014,136.16208207073802,0.04665383959456442,463.36662296343053,190.79003467937798
0.027,0.8126351906140615,0.004372078404644681,0.7535349348387558,0.14528962632431658,568.3304636336173,130.87833812557136,0.06434748694173348,477.0141677462616,179.0797196992017
0.028,0.9304771176437402,0.005283981214157633,0.7689663561760122,0.14888910062568586,566.1876406933358,129.35902261695384,0.07266478685283341,459.3493461496568,194.13056643521853
0.029,0.9809655898481564,0.005479019130498624,0.7694752467225127,0.14275973161575722,567.6458259488516,127.66184553858876,0.08128328296324688,468.0589824227067,192.68905115201298
0.03,1.004392635114475,0.005581782367367178,0.7728199231462768,0.1612684695605741,568.2715541908838,129.35853963510746,0.07052938873345829,444.1392465581977,174.22094040455988
0.031,1.552213286812475,0.007564965901416365,0.8160152893033489,0.16389820829827448,523.7219202617559,157.8731427897448,0.033531664421040205,570.6003396053502,10.12554329952702
0.032,0.6775907671501206,0.0015596798611775702,0.5703929108908853,0.17124162819295324,560.09783019604,135.13111323674815,0.0050860469210023684,420.81334786521,10.140089509349803
0.033,0.9401868185257662,0.006278545317385047,0.8484843159071025,0.1259374444200741,518.9058220390816,129.51347552056785,0.08402379793022914,561.6591418623908,12.927757813545236
0.034,1.031502196574783,0.002896367262949066,0.5293094822533879,0.28534755302178527,573.1515382765291,190.7240174245745,0.40268518572223205,543.0308318308163,15.249593094561584
0.035,2.0371746179966808,0.005947911203509236,0.5965686824944921,0.35679057938852565,562.4813845481791,195.76527778409508,0.13553918475678867,395.38420903622097,15.289262851203247
0.036,0.9192959091221794,0.004740684468825936,0.7304581992005488,0.1938191344401448,570.5391048079302,139.97877537289577,0.0653992465391508,425.5488971013389,188.78446661539505
0.037,1.7985495896176704,0.008314607947257751,0.6410830759263852,0.33358279836685345,572.6678278123777,174.2677958661506,0.1806507044528496,308.5708249970075,199.9895059618299
0.038,0.8978069880144112,0.0030478119326141436,0.6098891028367093,0.11916543946979864,593.1572928875465,141.79933474821533,0.14500376396623835,535.1100104408204,182.12729442023192
0.039,1.07228384314978,0.0060307403026310545,0.7743242905042154,0.1561025866424415,566.7725514890292,125.52707000966355,0.08515616482457684,452.7315289211974,198.6731432860725
0.04,0.9556058309215855,0.005473069796620436,0.7776446574363679,0.1551508636476461,566.6591516137838,123.63985197965032,0.07379717931335893,458.5625204152356,182.4685233280075
0.041,0.7436902579772439,0.004174040608444863,0.7819524346106818,0.18111739132523655,548.9306102405659,125.07408917066442,0.016550113022402946,353.14666302201596,29.797730241843308
0.042,0.5429162227714899,0.005594773284846235,0.8480583742915083,0.16979298872925627,540.7766107547413,104.27140813236501,0.05230939885604068,330.1272630352286,121.1125655451636
0.043,0.7508148207170432,0.0051696224353453505,0.8174640645510266,0.14133320977913694,555.7458155637353,108.39941452394672,0.05016483178547049,457.51365962081053,172.13731210770536
0.044,0.6866500193217009,0.005122213475560441,0.8402701280985639,0.10693700627441328,537.8657990312008,65.025203472745,0.07798266459655719,522.120601777192,158.64481988547394
0.045,1.1787862836059781,0.007044867187596274,0.8183992899162581,0.1346670155439372,558.910331049565,108.55163240551856,0.07978147442909568,461.9334225941502,186.49309353128604
0.046,1.079729743327008,0.00764566236654838,0.8169927420862727,0.17614005068788868,555.3344732898137,118.42387207808746,0.0787203900138246,362.25269803872624,198.74621629247284
0.047,0.8482748925319618,0.006267427548553419,0.8436766897454971,0.14922531107719061,533.154816338976,57.71511387126653,0.07722059537171887,508.8020726893152,199.7872207468122
0.048,0.6898397541182193,0.006984191178731599,0.8839036163561064,0.17112033296200732,533.5916210656894,64.14207018434247,0.039715016957284646,396.4092749924275,186.79973954600877
0.049,1.3082424956253518,0.007192630282107133,0.797333922704287,0.14841264624254974,563.5698297961497,116.71810760204094,0.09198848519375145,455.65732935812974,197.15706904448143
0.05,1.5081340397470042,0.007968553989842517,0.7942448876944376,0.20448337772210962,559.7593736290876,127.13551403451218,0.0792443470046705,377.58001553523144,163.74543519253396
0.051,1.4105543027327287,0.007240421283714209,0.7807966128440291,0.15976421677082264,567.8989075449745,122.54183668949797,0.1008853413139838,452.0944682420253,197.85166079220727
0.052,1.470085287561727,0.007402556713011084,0.7979351716750281,0.2042368728199254,559.398287682176,124.12512915047195,0.0638110967850933,396.3866947511692,136.06382731610535
0.053,1.396908192010056,0.007193759919001577,0.7789113741957641,0.19171932172884873,567.0992049680341,127.77184281491202,0.08589123102967797,417.4345887524159,179.55550050556317
0.054,1.3874568517216614,0.007111005064968931,0.7915109776974112,0.18044103312850923,567.4716505393008,122.18794620721377,0.08110241205174444,433.606055167741,162.764701341594
0.055,1.2508042629844067,0.006638591614909222,0.7799162737235874,0.16143627215549025,568.037146889822,122.20939920050353,0.09387887968708339,459.3128468093209,190.91378490998065
0.056,0.6642768186166538,0.002186315967352177,0.6438683726628706,0.18561684282364457,563.8625721455599,132.32732000854978,0.020375834199588782,494.88039728929044,186.50526826819458
0.057,0.5850386666867001,0.0016127080972635215,0.6363304095690969,0.17039206515399,555.4024187378989,119.42554571199193,0.001309778446312232,482.51793386939266,153.90308604701497
0.058,1.1000384623095263,0.0062186226736708,0.7832426013302072,0.20696649026750333,561.6450468939254,127.41974233567154,0.06092680993839622,395.40674322109066,157.54325166705988
0.059,1.2199874588780466,0.006473319928506682,0.7748682532950696,0.16145146778708722,567.8221142522672,122.50323450598492,0.09653360643651358,465.482818033941,196.6422670097606
0.06,1.1329808772278083,0.00617472419441228,0.7761251151362528,0.1585931119096929,566.6781091402866,121.24766721179019,0.0928809381196242,470.92128465221407,196.70188484057797
0.061,1.070665632684264,0.006140514780873403,0.7880347740170941,0.15060543491866088,562.9442217906264,116.44082660140754,0.08811401972577272,476.3193289884868,198.90161198465907
0.062,1.0870979192655479,0.006175656683350658,0.7897104725432593,0.14990472344131528,563.7934006450298,116.16087718335066,0.08843940379868569,477.6982015465654,192.50884294893643
0.063,0.04648212528022494,0.009805114626622757,0.6486834520687146,0.40579242896329065,534.8577839481312,199.9991055756873,0.27018914797479243,315.7998606319026,61.51066068090478
0.064,1.9690893868089634,0.006164523364856315,0.5738300909045414,0.4110123397317698,560.3815968966945,196.56494155085844,0.05353687754523854,330.39257740951393,70.65847404204652
0.065,1.076068205625218,0.006398997570666191,0.8047548453235982,0.12979479831118046,556.7678419918122,104.7239679685391,0.09506890362236507,497.35580604294205,199.99996368611352
0.066,1.4100949099186735,0.004694346269164469,0.5947291149510653,0.33291340897918276,563.2280028910931,199.94614058061,0.023855409753055352,592.1725871773801,41.767086718848056
0.067,2.0747573194228193,0.006244404017381744,0.6384951995223777,0.347900629476092,560.2668946805262,177.26853942999927,0.11982337345481008,387.56428373952133,10.72600921598286
0.068,1.831681765121297,0.005986187392533987,0.583137194333727,0.39501446265917517,570.9339525103564,179.58887507845682,0.07992510103371397,348.2650979868097,138.55531697427978
0.069,0.8370669860821913,0.0015495115942264028,0.46467098375483606,0.2348041802623588,569.0282138087567,147.21738824503586,0.17743273952272104,338.6764938980633,11.658352579653618
0.07,1.3661894406229413,0.003819170035844033,0.5225409015362876,0.368684821190632,573.5592112542047,184.25314989569642,0.272428375636716,341.7717237743015,17.30571306075944
0.071,1.7680682897764848,0.005115430403768879,0.5677722068180154,0.3828742740271176,567.7654635989657,186.594006862369,0.29855475384651897,344.8510649731225,16.446510107886986
0.072,1.5966720988500713,0.004637437352820404,0.555445333911053,0.3782121813598302,569.8231418521605,185.15647526869225,0.6169717199573636,348.2858249530885,12.709363124597077
0.073,1.1069864346023457,0.0027005328052937872,0.4782379043688135,0.33242952194863173,576.4055606374847,175.2716731510838,0.31245564151582494,341.1986749739179,15.794782567076103
0.074,1.155203589982094,0.003027237453383523,0.49069322338546945,0.34098514412500947,575.5120449847848,190.39744450608978,0.48386313928565167,533.6363583708993,20.361657543738268
0.075,1.530138014966146,0.005426942352140622,0.6686786272179892,0.31217182286782985,560.2268785744376,164.9005176838899,0.12587017836706368,341.5984185036513,22.42227754075009
0.076,2.0915937269133917,0.006094677264485388,0.6171764515168295,0.36824251422922344,562.2551376781503,180.19486824565845,0.19551282532046507,390.2104121281146,11.231488650827169
0.077,1.4428890345109953,0.0046920248333878496,0.5850580018796834,0.34631000816223856,564.5049062233437,199.9742904444548,0.17351991062266373,591.7999352387994,12.617272709180744
0.078,1.5560217306068997,0.004621569966054799,0.5677015001171156,0.3712241356568631,569.1443804186634,181.57823649945212,0.022168032246244678,366.0036613009967,10.032617209973688
0.079,1.0940500307710017,0.0027627899427493914,0.4947827004249152,0.3300547094610528,575.342237612764,172.7659761478227,0.22043884624858598,347.06697862529103,13.509794969923334
0.08,1.3948824930661747,0.0037263265578500264,0.49743093591780974,0.3872661582928519,575.1984032485959,186.80099462591542,0.28217651328091964,341.8700195207734,16.92574912767381
0.081,0.7987755594504321,0.0016364314003731112,0.5025807582477895,0.2354988844725073,567.4533315392817,143.7430065446855,0.19875213464712999,611.5835633183964,12.820843988405077
0.082,1.8049206688514075,0.005521162149199971,0.6140975984692575,0.36154268950826773,564.0974502476181,177.11073044552597,0.02663525472678492,379.8461068996906,10.020624944661325
0.083,1.2256303032639604,0.0031137714447988297,0.46829677992586255,0.3649142876111176,577.2470716654135,195.29444719160588,0.3766540957918918,530.8436678963989,22.971094058402603
0.084,1.8879275312709707,0.005526079746382544,0.5716918830464824,0.39666980597372176,563.3536445416612,196.43216608598718,0.041758036470226655,404.99338138075797,22.23038831213581
0.085,1.9637767041909262,0.006620426160228731,0.6621654724054935,0.32198874656521653,550.7901481677367,199.75313302276388,0.10461077339453066,540.3827777926298,28.600398836249322
0.086,1.8984910122646126,0.007185737612235653,0.7224253832547102,0.2577083341737145,544.5142664044115,197.94463108037587,0.08072251412374007,537.9213872759443,48.1776629745611
0.087,1.5403777493994335,0.005340327645480487,0.6316851676703293,0.3284764871018631,558.7581186768083,194.8333234276805,0.033999086130627895,580.8544623731688,12.2770911672487
0.088,1.51146242503161,0.005653897087773191,0.6665706842345664,0.24688084902404175,530.8023289070886,187.79528850374965,0.09890943152473698,600.8084465250012,117.64431870039463
0.089,1.8091346173941005,0.008049321748172928,0.773178192761765,0.21055712156910683,569.9658932179201,127.81132539809569,0.10024579949062544,427.67712910314293,181.97245399066804
0.09,1.1273478623840274,0.006490683615480139,0.8106461381995254,0.14616877208066528,562.1459240486597,108.93156065361316,0.08951418979316154,492.2518472198028,174.99951390169716
0.091,1.199940450652107,0.006890541455379717,0.8363869413346462,0.1722959437911055,531.2943957769708,137.74408407230604,0.03890604314172207,573.6557796341763,10.211610633595834
0.092,0.7204507664871255,0.0036069649528011755,0.7465338045472841,0.20575376005266918,552.2844323312772,140.1512313032724,0.2838637310771471,546.6297059696409,15.79950219566518
0.093,1.964513592706657,0.0052788271393268745,0.5375679731652494,0.42362706816929413,569.3278330586866,190.04525858685577,0.3323504082966788,347.1664436653487,15.023447638707715
0.094,1.267842098817824,0.00707768793620615,0.836182983045428,0.17204773209134666,527.6970028377604,136.41845661056757,0.07390445812165346,604.1626385867984,43.76730964870233
0.095,1.3387115583219868,0.00713890688115725,0.8279353234438345,0.18086730139780532,532.5093096761982,143.865671286812,0.043073960904154766,560.284912789045,47.191646441972345
0.096,0.6515557156948315,0.003556507181713379,0.7649446986999728,0.16862601530324414,562.534571463364,117.26195866572726,0.049485959118871874,504.6740745372421,154.8675973842385
0.097,2.116403166237991,0.007785371276742021,0.5747595258805982,0.42152065609615874,578.2354056894009,175.77371633429684,0.18718896880263103,323.1145605475057,197.7752918298415
0.098,0.9472290192312448,0.005485419078970416,0.7782137290361075,0.20651861391407178,563.5584572289322,125.0537444725678,0.05945311737875287,434.489634055914,186.93095802467622
0.099,0.958775769206543,0.00504250064191583,0.7574996238029387,0.22526562362302166,567.0368830816044,129.30269091097787,0.05364517599382378,430.6788849873435,157.039888690675
0.1,1.605814966614712,0.005807491488455203,0.6594235158319418,0.2535954371549432,526.9458575219625,186.34570408724912,0.11181727130750548,605.223073324199,119.77499969777213
0.11,0.7394209202289855,0.004565668608377723,0.7987928195506243,0.18424413235221107,562.2362691709892,114.59390300720051,0.0462360107167972,472.3434388000272,144.24308191948606
0.12,0.641445045898722,0.004101394091111533,0.8026887789969188,0.1833093569749412,558.4280912430719,112.14296299197088,0.03540015954885076,479.86930803856194,146.7125495333136
0.13,0.7937419379391248,0.005836483013059205,0.8080780292519666,0.23066096848395354,555.4986502586491,121.70422546913112,0.053501161705630816,343.4140815871132,173.6699113460989
0.14,0.8098412018343207,0.005872573607263325,0.8303818543325273,0.1952342763775296,554.3230874053969,110.46925593447679,0.043868925726421516,431.55337172123126,199.99689271531489
0.15,0.9012229820723452,0.006227838409659503,0.8417310354397445,0.1659178159137159,553.3331539537269,101.48255882551058,0.06124270812523757,497.0577792986366,176.62792658694514
0.16,0.819525272875203,0.0059074066391495185,0.850424110758418,0.12966958627773648,551.3303994078785,90.25635270945207,0.08828763796841052,526.5369502324596,150.08124697061712
0.17,0.8358282015742873,0.0058603892355985334,0.8431618264244132,0.1699534676705975,556.313128999432,103.15959152394473,0.058224207166875576,497.45339782734925,153.8557178768714
0.18,0.7403197144639219,0.005472176133438889,0.8479964507153216,0.19076320325201665,556.1606719415635,103.95787451770761,0.03782555888295292,469.5000370376272,130.6439097813262
0.19,0.6417689098149862,0.005016832081246691,0.8416172098623919,0.1949933324705273,551.3914829233369,104.51931717326181,0.030704520926910086,474.40687516651514,199.13847725873387
0.2,0.6172560158860958,0.0041328167048254975,0.8149307953356083,0.18340315640263877,559.5188458065692,109.27626405415701,0.04712997061652252,508.3053167385623,136.76790557016884
0.21,0.6861243456471667,0.004834285767628854,0.8302842354698026,0.1764616697551143,557.0128883862703,105.82922185899375,0.055563788448000265,514.0419081543386,149.61880948131676
0.22,0.6747799968740164,0.00507192045278187,0.8368879332540724,0.198077175200069,552.5361577314118,105.64995083651222,0.03637229778608796,493.31355274834374,198.03814256444997
0.23,0.6465567364831618,0.004924620719372683,0.8373072474076192,0.20694736101166908,552.9967172820134,107.37009968600894,0.028488306002022335,472.18938821173714,196.8402758219973
0.24,0.6362726672066363,0.005074060409139035,0.8489170371237399,0.17186775907667318,544.4359248553891,88.08903655034031,0.06214164675217616,550.0838671808327,190.7135365787176
0.25,0.6994705362424204,0.005173420196869884,0.8363773236492664,0.20067217273934124,553.1776116138897,105.9458306199247,0.0402021730538334,502.35020762454184,194.98852961000807
0.26,0.7949161765907774,0.005597273516606555,0.8341367592918212,0.20887385588250643,556.004560570701,109.52517249748747,0.04234286017673782,482.58095891198553,182.38202191308332
0.27,0.8821680145041267,0.006357706815499709,0.8479837546598504,0.20421504742231833,553.9392910288809,105.72293429136165,0.0459339759522601,479.80096180363086,192.7455294854785
0.28,0.7408927235190395,0.006042120782006867,0.8701999420495493,0.18523954655970876,550.4101001313578,96.50596170428942,0.04432520399517521,511.08749235601005,158.6130406127004
0.29,0.8739826676990787,0.006477452647495642,0.8536790815768686,0.2060368392386973,552.9539711512762,104.30661270406128,0.04373575436159058,478.73968071392284,198.37417144695146
0.3,0.8665232060229926,0.005701033489339736,0.824561043112647,0.20268486770671648,557.6521482841594,109.68154904173576,0.060936312812541325,508.0710233979295,183.0212545743384
0.31,0.5266819492727818,0.004277008243460852,0.8463532084002882,0.22340385278401603,551.762699648031,106.17776667453509,0.009831861683541221,430.14963465049055,180.5159952220979
0.32,0.724162816802792,0.005316396918491331,0.8447783636515372,0.21906570051673693,557.709642956628,108.16114263726179,0.032888494564356344,473.76662163549116,135.47670990367908
0.33,0.695100138413655,0.005237668411085708,0.8489289564007305,0.20838449757490604,558.1816063086328,106.15962759967688,0.039498731147218615,490.6416613095257,132.09044247150956
0.34,0.9506393901663919,0.003939088574669619,0.6944032130624515,0.25905999808280644,532.3209219943966,133.34098564343543,0.14436839454109937,625.5039507297481,72.90985378851845
0.35,1.5008272958851367,0.004679514132268079,0.5981858316330103,0.31564216623724534,514.7252505745355,141.10854813030008,0.25018269510668584,630.6136949549236,80.61050482110865
0.36,0.8716031410910937,0.005884678349561837,0.8329828847592925,0.2074722979441685,556.8611193969454,108.14474969831527,0.05936028253489955,511.00693064125915,183.9514774780271
0.37,0.4693505090914803,0.0033445863293673126,0.825824996664086,0.23309633043444983,552.7525797127687,108.25146571923575,0.00020050487937721151,548.4374985432084,184.32477054191688
0.38,0.4391087168518603,0.002441330020617411,0.7873203748617219,0.20607535902062668,560.6739196756995,108.81314172884824,0.03621062231322847,519.233925662999,76.99440915988059
0.39,0.8176142162826577,0.005809574974436115,0.839469870534496,0.22246094276314396,556.3316152870477,109.21249300114678,0.0435841419009665,493.40975117761013,189.38971686131072
0.4,0.7509683726577047,0.005503361748235386,0.8378233630268795,0.23311818110495303,556.1444661731111,110.81692095470859,0.033562389635800674,473.2577824737174,199.99214352441254
0.41,0.8110831352646378,0.0062256891015998695,0.8642620782315953,0.19391656318830996,552.4126897484164,98.97167422580799,0.0567941151053445,524.8982857786924,165.6894465708901
0.42,1.5817452313227844,0.004917349677468249,0.6051630390439974,0.3043549944538321,505.725942793876,136.10793729090778,0.275602440033838,628.8376301759965,90.2538173353517
0.43,1.2785909542632259,0.004383059876697579,0.630346274028129,0.24545870462656266,504.6243943348681,134.83449353687715,0.2487348359863169,621.6580141982099,108.3841847538078
0.44,1.0266307621005875,0.0074649245238905615,0.8767166340572649,0.22058908682492323,553.867456956595,102.40787966895842,0.0368201745819619,469.64330686250463,161.84244091123185
0.45,0.7168540881258544,0.00383337648333639,0.7676132089997583,0.2853691804780792,559.7025939422532,125.82643525706767,0.08223792477818058,414.36220232415127,24.55926823815741
0.46,0.9362411099531416,0.007457669306039354,0.8857472379557902,0.21322283606948148,549.930271341164,96.98615103677302,0.036261198969978876,492.9471123930352,189.97886353328443
0.47,0.9380683193406113,0.007762834594088359,0.9021871411215224,0.21046341391774198,550.0152386537184,93.812340383549,0.030159183346817976,485.49437760514064,139.44315025148748
0.48,1.0407542335994686,0.007624653502197517,0.8832102324834664,0.2095067846673392,553.2360002101591,99.05566715044384,0.044431976028936886,495.6510477460949,158.16797551603653
0.49,0.8467642978397554,0.002823471305133149,0.624024844855065,0.2516435988793265,545.721012371982,139.95773636606233,0.11422638858919719,616.6723229453937,117.08540687219026
0.5,1.046839616444838,0.0025798197915437803,0.49272670284148185,0.2830106677466366,555.5682829877255,160.51926566832432,0.13434648620304476,611.9162268117462,133.78805488791522
0.51,1.4556836313410093,0.00448810812563718,0.5683303784978647,0.3239209677127515,544.2786781620222,179.5706717701742,0.1534119372121256,610.4483957233596,125.02383796984456
0.52,1.186908668470225,0.0030428524700388017,0.4874430137581383,0.25854044701372936,537.1941552875153,165.81670855036515,0.21408293063723355,615.6604222228175,138.47130754958897
0.53,1.4218047212827873,0.004247819870908282,0.5534589349994317,0.2495625694159631,512.3513776298579,163.50651429062134,0.2678505651644088,615.9627398289376,134.308921366725
0.54,1.338623494745389,0.005340895499645425,0.7087835944034026,0.27308046865973523,520.0645725046696,135.77772440970003,0.1865136905157485,622.9410989647924,85.07725081446816
0.55,0.8412860651810284,0.0019625293734914927,0.522967853322125,0.3429695871781324,572.0297572973823,142.21810089916778,0.006293461240532807,612.2520529085984,18.636626121865536
0.56,2.0493860684361063,0.006085878150422958,0.6028566424299483,0.43730980932263985,563.6599140177451,190.9508510692592,0.12335400225430024,609.2376651524169,33.38161793374549
